phase,seed,episode,reward,epsilon,loss,reached_goal
mechanism_noise_noise_0.05,14,188,0.8,0.05,0.007309,1
mechanism_noise_noise_0.05,14,189,0.63,0.05,0.023725,1
mechanism_noise_noise_0.05,14,190,0.8,0.05,0.016016,1
mechanism_noise_noise_0.05,14,191,0.72,0.05,0.022406,1
mechanism_noise_noise_0.05,14,192,0.78,0.05,0.025849,1
mechanism_noise_noise_0.05,14,193,0.74,0.05,0.031331,1
mechanism_noise_noise_0.05,14,194,0.82,0.05,0.020518,1
mechanism_noise_noise_0.05,14,195,0.82,0.05,0.018059,1
mechanism_noise_noise_0.05,14,196,0.8,0.05,0.01639,1
mechanism_noise_noise_0.05,14,197,0.78,0.05,0.020034,1
mechanism_noise_noise_0.05,14,198,0.76,0.05,0.028043,1
mechanism_noise_noise_0.05,14,199,0.78,0.05,0.012653,1
mechanism_noise_noise_0.05,14,200,0.82,0.05,0.017962,1
mechanism_noise_noise_0.05,14,201,0.79,0.05,0.023131,1
mechanism_noise_noise_0.05,14,202,0.8,0.05,0.010625,1
mechanism_noise_noise_0.05,14,203,0.82,0.05,0.022119,1
mechanism_noise_noise_0.05,14,204,0.82,0.05,0.034274,1
mechanism_noise_noise_0.05,14,205,0.78,0.05,0.003592,1
mechanism_noise_noise_0.05,14,206,0.82,0.05,0.018866,1
mechanism_noise_noise_0.05,14,207,0.82,0.05,0.026214,1
mechanism_noise_noise_0.05,14,208,0.82,0.05,0.03481,1
mechanism_noise_noise_0.05,14,209,0.82,0.05,0.02067,1
mechanism_noise_noise_0.05,14,210,0.78,0.05,0.020857,1
mechanism_noise_noise_0.05,14,211,0.82,0.05,0.017222,1
mechanism_noise_noise_0.05,14,212,0.82,0.05,0.010937,1
mechanism_noise_noise_0.05,14,213,0.82,0.05,0.028675,1
mechanism_noise_noise_0.05,14,214,0.82,0.05,0.023355,1
mechanism_noise_noise_0.05,14,215,0.82,0.05,0.017692,1
mechanism_noise_noise_0.05,14,216,0.82,0.05,0.026116,1
mechanism_noise_noise_0.05,14,217,0.65,0.05,0.023426,1
mechanism_noise_noise_0.05,14,218,0.41,0.05,0.022005,1
mechanism_noise_noise_0.05,14,219,0.8,0.05,0.006517,1
mechanism_noise_noise_0.05,14,220,0.81,0.05,0.026252,1
mechanism_noise_noise_0.05,14,221,0.8,0.05,0.017175,1
mechanism_noise_noise_0.05,14,222,0.82,0.05,0.023831,1
mechanism_noise_noise_0.05,14,223,0.82,0.05,0.031816,1
mechanism_noise_noise_0.05,14,224,0.78,0.05,0.014117,1
mechanism_noise_noise_0.05,14,225,0.8,0.05,0.022145,1
mechanism_noise_noise_0.05,14,226,0.78,0.05,0.019006,1
mechanism_noise_noise_0.05,14,227,0.82,0.05,0.012754,1
mechanism_noise_noise_0.05,14,228,0.8,0.05,0.019549,1
mechanism_noise_noise_0.05,14,229,0.82,0.05,0.018768,1
mechanism_noise_noise_0.05,14,230,0.81,0.05,0.020786,1
mechanism_noise_noise_0.05,14,231,0.78,0.05,0.021918,1
mechanism_noise_noise_0.05,14,232,0.77,0.05,0.016623,1
mechanism_noise_noise_0.05,14,233,0.7,0.05,0.017705,1
mechanism_noise_noise_0.05,14,234,0.81,0.05,0.017125,1
mechanism_noise_noise_0.05,14,235,0.8,0.05,0.020528,1
mechanism_noise_noise_0.05,14,236,0.8,0.05,0.015261,1
mechanism_noise_noise_0.05,14,237,0.82,0.05,0.028542,1
mechanism_noise_noise_0.05,14,238,0.82,0.05,0.017033,1
mechanism_noise_noise_0.05,14,239,0.73,0.05,0.020625,1
mechanism_noise_noise_0.05,14,240,0.74,0.05,0.016839,1
mechanism_noise_noise_0.05,14,241,0.82,0.05,0.021926,1
mechanism_noise_noise_0.05,14,242,0.8,0.05,0.00582,1
mechanism_noise_noise_0.05,14,243,-0.28,0.05,0.016896,1
mechanism_noise_noise_0.05,14,244,0.76,0.05,0.026695,1
mechanism_noise_noise_0.05,14,245,0.82,0.05,0.0179,1
mechanism_noise_noise_0.05,14,246,0.81,0.05,0.022809,1
mechanism_noise_noise_0.05,14,247,0.82,0.05,0.013498,1
mechanism_noise_noise_0.05,14,248,0.78,0.05,0.011477,1
mechanism_noise_noise_0.05,14,249,0.82,0.05,0.023093,1
mechanism_noise_noise_0.05,14,250,0.75,0.05,0.012646,1
mechanism_noise_noise_0.05,14,251,0.8,0.05,0.022402,1
mechanism_noise_noise_0.05,14,252,0.82,0.05,0.01404,1
mechanism_noise_noise_0.05,14,253,0.8,0.05,0.024967,1
mechanism_noise_noise_0.05,14,254,0.78,0.05,0.020358,1
mechanism_noise_noise_0.05,14,255,0.8,0.05,0.023437,1
mechanism_noise_noise_0.05,14,256,0.82,0.05,0.020288,1
mechanism_noise_noise_0.05,14,257,0.81,0.05,0.011161,1
mechanism_noise_noise_0.05,14,258,0.82,0.05,0.018373,1
mechanism_noise_noise_0.05,14,259,0.8,0.05,0.018187,1
mechanism_noise_noise_0.05,14,260,0.78,0.05,0.009846,1
mechanism_noise_noise_0.05,14,261,0.8,0.05,0.025579,1
mechanism_noise_noise_0.05,14,262,0.8,0.05,0.013179,1
mechanism_noise_noise_0.05,14,263,0.82,0.05,0.021235,1
mechanism_noise_noise_0.05,14,264,0.8,0.05,0.01229,1
mechanism_noise_noise_0.05,14,265,0.8,0.05,0.019515,1
mechanism_noise_noise_0.05,14,266,0.8,0.05,0.013427,1
mechanism_noise_noise_0.05,14,267,0.8,0.05,0.019474,1
mechanism_noise_noise_0.05,14,268,0.8,0.05,0.025222,1
mechanism_noise_noise_0.05,14,269,0.67,0.05,0.024831,1
mechanism_noise_noise_0.05,14,270,0.82,0.05,0.012226,1
mechanism_noise_noise_0.05,14,271,0.8,0.05,0.009434,1
mechanism_noise_noise_0.05,14,272,0.78,0.05,0.021298,1
mechanism_noise_noise_0.05,14,273,0.79,0.05,0.012807,1
mechanism_noise_noise_0.05,14,274,0.8,0.05,0.021542,1
mechanism_noise_noise_0.05,14,275,0.82,0.05,0.014122,1
mechanism_noise_noise_0.05,14,276,0.81,0.05,0.009149,1
mechanism_noise_noise_0.05,14,277,0.82,0.05,0.024741,1
mechanism_noise_noise_0.05,14,278,0.8,0.05,0.019978,1
mechanism_noise_noise_0.05,14,279,0.82,0.05,0.003496,1
mechanism_noise_noise_0.05,14,280,0.8,0.05,0.011905,1
mechanism_noise_noise_0.05,14,281,0.78,0.05,0.026998,1
mechanism_noise_noise_0.05,14,282,0.81,0.05,0.013183,1
mechanism_noise_noise_0.05,14,283,0.81,0.05,0.010703,1
mechanism_noise_noise_0.05,14,284,0.8,0.05,0.020634,1
mechanism_noise_noise_0.05,14,285,0.8,0.05,0.013895,1
mechanism_noise_noise_0.05,14,286,0.73,0.05,0.014933,1
mechanism_noise_noise_0.05,14,287,0.78,0.05,0.019631,1
mechanism_noise_noise_0.05,14,288,0.8,0.05,0.018284,1
mechanism_noise_noise_0.05,14,289,0.8,0.05,0.009087,1
mechanism_noise_noise_0.05,14,290,0.8,0.05,0.014584,1
mechanism_noise_noise_0.05,14,291,0.78,0.05,0.009636,1
mechanism_noise_noise_0.05,14,292,0.65,0.05,0.023756,1
mechanism_noise_noise_0.05,14,293,0.74,0.05,0.016654,1
mechanism_noise_noise_0.05,14,294,0.78,0.05,0.008897,1
mechanism_noise_noise_0.05,14,295,0.8,0.05,0.017294,1
mechanism_noise_noise_0.05,14,296,0.76,0.05,0.013377,1
mechanism_noise_noise_0.05,14,297,0.77,0.05,0.010092,1
mechanism_noise_noise_0.05,14,298,0.75,0.05,0.018445,1
mechanism_noise_noise_0.05,14,299,0.8,0.05,0.006863,1
mechanism_noise_noise_0.05,14,300,0.82,0.05,0.019881,1
mechanism_noise_noise_0.05,15,1,-2.0,0.685565,0.004173,0
mechanism_noise_noise_0.05,15,2,-2.0,0.458809,0.001803,0
mechanism_noise_noise_0.05,15,3,-2.0,0.307055,0.001708,0
mechanism_noise_noise_0.05,15,4,0.42,0.274397,0.002088,1
mechanism_noise_noise_0.05,15,5,0.46,0.245213,0.002202,1
mechanism_noise_noise_0.05,15,6,-0.23,0.192705,0.004101,1
mechanism_noise_noise_0.05,15,7,0.81,0.185119,0.002088,1
mechanism_noise_noise_0.05,15,8,0.78,0.176409,0.001948,1
mechanism_noise_noise_0.05,15,9,-0.06,0.143161,0.011263,1
mechanism_noise_noise_0.05,15,10,-0.86,0.098146,0.005766,1
mechanism_noise_noise_0.05,15,11,-2.0,0.065684,0.001479,0
mechanism_noise_noise_0.05,15,12,0.43,0.058698,0.00593,1
mechanism_noise_noise_0.05,15,13,-0.05,0.05,0.008728,1
mechanism_noise_noise_0.05,15,14,0.8,0.05,0.002198,1
mechanism_noise_noise_0.05,15,15,0.43,0.05,0.010903,1
mechanism_noise_noise_0.05,15,16,0.67,0.05,0.009242,1
mechanism_noise_noise_0.05,15,17,0.33,0.05,0.001188,1
mechanism_noise_noise_0.05,15,18,-0.81,0.05,0.006905,1
mechanism_noise_noise_0.05,15,19,-2.0,0.05,0.009341,0
mechanism_noise_noise_0.05,15,20,-0.46,0.05,0.013644,1
mechanism_noise_noise_0.05,15,21,-2.0,0.05,0.019446,0
mechanism_noise_noise_0.05,15,22,-0.13,0.05,0.007644,1
mechanism_noise_noise_0.05,15,23,0.72,0.05,0.019093,1
mechanism_noise_noise_0.05,15,24,0.33,0.05,0.010065,1
mechanism_noise_noise_0.05,15,25,0.8,0.05,0.003493,1
mechanism_noise_noise_0.05,15,26,0.47,0.05,0.023894,1
mechanism_noise_noise_0.05,15,27,0.58,0.05,0.00308,1
mechanism_noise_noise_0.05,15,28,0.76,0.05,0.003355,1
mechanism_noise_noise_0.05,15,29,0.42,0.05,0.002759,1
mechanism_noise_noise_0.05,15,30,0.76,0.05,0.002461,1
mechanism_noise_noise_0.05,15,31,-0.51,0.05,0.005295,1
mechanism_noise_noise_0.05,15,32,0.26,0.05,0.005571,1
mechanism_noise_noise_0.05,15,33,-0.72,0.05,0.010605,1
mechanism_noise_noise_0.05,15,34,-0.4,0.05,0.005575,1
mechanism_noise_noise_0.05,15,35,0.35,0.05,0.003346,1
mechanism_noise_noise_0.05,15,36,0.26,0.05,0.008513,1
mechanism_noise_noise_0.05,15,37,0.37,0.05,0.002895,1
mechanism_noise_noise_0.05,15,38,0.17,0.05,0.005343,1
mechanism_noise_noise_0.05,15,39,-0.04,0.05,0.004804,1
mechanism_noise_noise_0.05,15,40,-0.05,0.05,0.010683,1
mechanism_noise_noise_0.05,15,41,0.44,0.05,0.00691,1
mechanism_noise_noise_0.05,15,42,-0.03,0.05,0.004838,1
mechanism_noise_noise_0.05,15,43,0.68,0.05,0.028728,1
mechanism_noise_noise_0.05,15,44,0.78,0.05,0.003334,1
mechanism_noise_noise_0.05,15,45,0.78,0.05,0.02205,1
mechanism_noise_noise_0.05,15,46,0.28,0.05,0.015459,1
mechanism_noise_noise_0.05,15,47,0.82,0.05,0.019767,1
mechanism_noise_noise_0.05,15,48,0.22,0.05,0.008674,1
mechanism_noise_noise_0.05,15,49,0.7,0.05,0.016779,1
mechanism_noise_noise_0.05,15,50,-0.1,0.05,0.016814,1
mechanism_noise_noise_0.05,15,51,0.82,0.05,0.01397,1
mechanism_noise_noise_0.05,15,52,0.77,0.05,0.020865,1
mechanism_noise_noise_0.05,15,53,0.82,0.05,0.00614,1
mechanism_noise_noise_0.05,15,54,0.79,0.05,0.012693,1
mechanism_noise_noise_0.05,15,55,0.8,0.05,0.032399,1
mechanism_noise_noise_0.05,15,56,0.31,0.05,0.012725,1
mechanism_noise_noise_0.05,15,57,0.76,0.05,0.016277,1
mechanism_noise_noise_0.05,15,58,0.82,0.05,0.003077,1
mechanism_noise_noise_0.05,15,59,0.78,0.05,0.021659,1
mechanism_noise_noise_0.05,15,60,0.75,0.05,0.003347,1
mechanism_noise_noise_0.05,15,61,0.78,0.05,0.003512,1
mechanism_noise_noise_0.05,15,62,0.72,0.05,0.012908,1
mechanism_noise_noise_0.05,15,63,0.8,0.05,0.003506,1
mechanism_noise_noise_0.05,15,64,0.78,0.05,0.003063,1
mechanism_noise_noise_0.05,15,65,-0.09,0.05,0.021552,1
mechanism_noise_noise_0.05,15,66,0.8,0.05,0.013383,1
mechanism_noise_noise_0.05,15,67,0.65,0.05,0.014875,1
mechanism_noise_noise_0.05,15,68,0.75,0.05,0.012557,1
mechanism_noise_noise_0.05,15,69,0.09,0.05,0.010566,1
mechanism_noise_noise_0.05,15,70,0.75,0.05,0.006769,1
mechanism_noise_noise_0.05,15,71,0.53,0.05,0.011447,1
mechanism_noise_noise_0.05,15,72,0.73,0.05,0.004035,1
mechanism_noise_noise_0.05,15,73,0.7,0.05,0.010546,1
mechanism_noise_noise_0.05,15,74,-0.5,0.05,0.010362,1
mechanism_noise_noise_0.05,15,75,-0.16,0.05,0.014471,1
mechanism_noise_noise_0.05,15,76,0.68,0.05,0.018068,1
mechanism_noise_noise_0.05,15,77,0.66,0.05,0.019624,1
mechanism_noise_noise_0.05,15,78,0.63,0.05,0.004038,1
mechanism_noise_noise_0.05,15,79,0.8,0.05,0.006003,1
mechanism_noise_noise_0.05,15,80,0.31,0.05,0.01202,1
mechanism_noise_noise_0.05,15,81,-2.0,0.05,0.012151,0
mechanism_noise_noise_0.05,15,82,0.64,0.05,0.023449,1
mechanism_noise_noise_0.05,15,83,0.82,0.05,0.004044,1
mechanism_noise_noise_0.05,15,84,0.66,0.05,0.014076,1
mechanism_noise_noise_0.05,15,85,0.78,0.05,0.005966,1
mechanism_noise_noise_0.05,15,86,0.78,0.05,0.026156,1
mechanism_noise_noise_0.05,15,87,0.14,0.05,0.01128,1
mechanism_noise_noise_0.05,15,88,0.38,0.05,0.015374,1
mechanism_noise_noise_0.05,15,89,0.77,0.05,0.013698,1
mechanism_noise_noise_0.05,15,90,0.8,0.05,0.004282,1
mechanism_noise_noise_0.05,15,91,0.08,0.05,0.017692,1
mechanism_noise_noise_0.05,15,92,0.48,0.05,0.012232,1
mechanism_noise_noise_0.05,15,93,0.34,0.05,0.005873,1
mechanism_noise_noise_0.05,15,94,0.82,0.05,0.004432,1
mechanism_noise_noise_0.05,15,95,0.8,0.05,0.004365,1
mechanism_noise_noise_0.05,15,96,0.76,0.05,0.003342,1
mechanism_noise_noise_0.05,15,97,0.77,0.05,0.005176,1
mechanism_noise_noise_0.05,15,98,0.69,0.05,0.021621,1
mechanism_noise_noise_0.05,15,99,0.78,0.05,0.010576,1
mechanism_noise_noise_0.05,15,100,0.8,0.05,0.00356,1
mechanism_noise_noise_0.05,15,101,0.72,0.05,0.02533,1
mechanism_noise_noise_0.05,15,102,0.39,0.05,0.013994,1
mechanism_noise_noise_0.05,15,103,0.37,0.05,0.020474,1
mechanism_noise_noise_0.05,15,104,0.62,0.05,0.020529,1
mechanism_noise_noise_0.05,15,105,0.79,0.05,0.01566,1
mechanism_noise_noise_0.05,15,106,0.79,0.05,0.010933,1
mechanism_noise_noise_0.05,15,107,0.7,0.05,0.029815,1
mechanism_noise_noise_0.05,15,108,0.82,0.05,0.012922,1
mechanism_noise_noise_0.05,15,109,0.79,0.05,0.004297,1
mechanism_noise_noise_0.05,15,110,0.82,0.05,0.011905,1
mechanism_noise_noise_0.05,15,111,0.81,0.05,0.012451,1
mechanism_noise_noise_0.05,15,112,0.74,0.05,0.033269,1
mechanism_noise_noise_0.05,15,113,0.77,0.05,0.01341,1
mechanism_noise_noise_0.05,15,114,0.78,0.05,0.012286,1
mechanism_noise_noise_0.05,15,115,0.8,0.05,0.020251,1
mechanism_noise_noise_0.05,15,116,0.8,0.05,0.019217,1
mechanism_noise_noise_0.05,15,117,0.78,0.05,0.005299,1
mechanism_noise_noise_0.05,15,118,0.27,0.05,0.01651,1
mechanism_noise_noise_0.05,15,119,0.82,0.05,0.023289,1
mechanism_noise_noise_0.05,15,120,0.82,0.05,0.016405,1
mechanism_noise_noise_0.05,15,121,0.78,0.05,0.01785,1
mechanism_noise_noise_0.05,15,122,0.82,0.05,0.02501,1
mechanism_noise_noise_0.05,15,123,0.82,0.05,0.029348,1
mechanism_noise_noise_0.05,15,124,0.8,0.05,0.020476,1
mechanism_noise_noise_0.05,15,125,0.82,0.05,0.016264,1
mechanism_noise_noise_0.05,15,126,0.71,0.05,0.016847,1
mechanism_noise_noise_0.05,15,127,0.65,0.05,0.009826,1
mechanism_noise_noise_0.05,15,128,0.63,0.05,0.017986,1
mechanism_noise_noise_0.05,15,129,0.82,0.05,0.023039,1
mechanism_noise_noise_0.05,15,130,0.8,0.05,0.003125,1
mechanism_noise_noise_0.05,15,131,0.82,0.05,0.005094,1
mechanism_noise_noise_0.05,15,132,0.76,0.05,0.017835,1
mechanism_noise_noise_0.05,15,133,0.81,0.05,0.024204,1
mechanism_noise_noise_0.05,15,134,0.8,0.05,0.012249,1
mechanism_noise_noise_0.05,15,135,0.82,0.05,0.01975,1
mechanism_noise_noise_0.05,15,136,0.62,0.05,0.020514,1
mechanism_noise_noise_0.05,15,137,0.56,0.05,0.014444,1
mechanism_noise_noise_0.05,15,138,0.77,0.05,0.017486,1
mechanism_noise_noise_0.05,15,139,0.8,0.05,0.032145,1
mechanism_noise_noise_0.05,15,140,0.82,0.05,0.013494,1
mechanism_noise_noise_0.05,15,141,0.73,0.05,0.021259,1
mechanism_noise_noise_0.05,15,142,0.76,0.05,0.027236,1
mechanism_noise_noise_0.05,15,143,0.82,0.05,0.011631,1
mechanism_noise_noise_0.05,15,144,0.76,0.05,0.012153,1
mechanism_noise_noise_0.05,15,145,0.82,0.05,0.00401,1
mechanism_noise_noise_0.05,15,146,0.8,0.05,0.022057,1
mechanism_noise_noise_0.05,15,147,0.8,0.05,0.004948,1
mechanism_noise_noise_0.05,15,148,0.68,0.05,0.014735,1
mechanism_noise_noise_0.05,15,149,0.82,0.05,0.005424,1
mechanism_noise_noise_0.05,15,150,0.82,0.05,0.01138,1
mechanism_noise_noise_0.05,15,151,0.8,0.05,0.018167,1
mechanism_noise_noise_0.05,15,152,0.67,0.05,0.009846,1
mechanism_noise_noise_0.05,15,153,0.17,0.05,0.011501,1
mechanism_noise_noise_0.05,15,154,0.71,0.05,0.013056,1
mechanism_noise_noise_0.05,15,155,0.73,0.05,0.023503,1
mechanism_noise_noise_0.05,15,156,0.76,0.05,0.016863,1
mechanism_noise_noise_0.05,15,157,0.8,0.05,0.028842,1
mechanism_noise_noise_0.05,15,158,0.8,0.05,0.00588,1
mechanism_noise_noise_0.05,15,159,0.73,0.05,0.017541,1
mechanism_noise_noise_0.05,15,160,0.79,0.05,0.010608,1
mechanism_noise_noise_0.05,15,161,0.77,0.05,0.033404,1
mechanism_noise_noise_0.05,15,162,0.82,0.05,0.011794,1
mechanism_noise_noise_0.05,15,163,0.59,0.05,0.019526,1
mechanism_noise_noise_0.05,15,164,0.7,0.05,0.008936,1
mechanism_noise_noise_0.05,15,165,0.76,0.05,0.015872,1
mechanism_noise_noise_0.05,15,166,0.82,0.05,0.00352,1
mechanism_noise_noise_0.05,15,167,0.82,0.05,0.012962,1
mechanism_noise_noise_0.05,15,168,0.82,0.05,0.012456,1
mechanism_noise_noise_0.05,15,169,0.74,0.05,0.01638,1
mechanism_noise_noise_0.05,15,170,0.72,0.05,0.009913,1
mechanism_noise_noise_0.05,15,171,0.82,0.05,0.014007,1
mechanism_noise_noise_0.05,15,172,0.78,0.05,0.026433,1
mechanism_noise_noise_0.05,15,173,0.78,0.05,0.035747,1
mechanism_noise_noise_0.05,15,174,0.8,0.05,0.006464,1
mechanism_noise_noise_0.05,15,175,0.8,0.05,0.018347,1
mechanism_noise_noise_0.05,15,176,0.79,0.05,0.011152,1
mechanism_noise_noise_0.05,15,177,0.8,0.05,0.01132,1
mechanism_noise_noise_0.05,15,178,0.79,0.05,0.021734,1
mechanism_noise_noise_0.05,15,179,0.82,0.05,0.004892,1
mechanism_noise_noise_0.05,15,180,0.79,0.05,0.011866,1
mechanism_noise_noise_0.05,15,181,0.8,0.05,0.018038,1
mechanism_noise_noise_0.05,15,182,0.78,0.05,0.005783,1
mechanism_noise_noise_0.05,15,183,0.69,0.05,0.022379,1
mechanism_noise_noise_0.05,15,184,0.32,0.05,0.017452,1
mechanism_noise_noise_0.05,15,185,0.8,0.05,0.013979,1
mechanism_noise_noise_0.05,15,186,0.52,0.05,0.020052,1
mechanism_noise_noise_0.05,15,187,0.76,0.05,0.010448,1
mechanism_noise_noise_0.05,15,188,0.82,0.05,0.003383,1
mechanism_noise_noise_0.05,15,189,0.8,0.05,0.006877,1
mechanism_noise_noise_0.05,15,190,0.82,0.05,0.010207,1
mechanism_noise_noise_0.05,15,191,0.62,0.05,0.013335,1
mechanism_noise_noise_0.05,15,192,0.78,0.05,0.011871,1
mechanism_noise_noise_0.05,15,193,0.72,0.05,0.033053,1
mechanism_noise_noise_0.05,15,194,-0.36,0.05,0.020263,1
mechanism_noise_noise_0.05,15,195,0.32,0.05,0.014463,1
mechanism_noise_noise_0.05,15,196,0.8,0.05,0.027253,1
mechanism_noise_noise_0.05,15,197,0.68,0.05,0.015665,1
mechanism_noise_noise_0.05,15,198,0.82,0.05,0.023517,1
mechanism_noise_noise_0.05,15,199,0.8,0.05,0.005584,1
mechanism_noise_noise_0.05,15,200,0.82,0.05,0.025157,1
mechanism_noise_noise_0.05,15,201,0.5,0.05,0.023402,1
mechanism_noise_noise_0.05,15,202,0.12,0.05,0.02268,1
mechanism_noise_noise_0.05,15,203,0.62,0.05,0.026375,1
mechanism_noise_noise_0.05,15,204,0.82,0.05,0.009953,1
mechanism_noise_noise_0.05,15,205,0.82,0.05,0.011234,1
mechanism_noise_noise_0.05,15,206,0.82,0.05,0.012643,1
mechanism_noise_noise_0.05,15,207,0.78,0.05,0.018106,1
mechanism_noise_noise_0.05,15,208,0.82,0.05,0.023746,1
mechanism_noise_noise_0.05,15,209,0.75,0.05,0.023141,1
mechanism_noise_noise_0.05,15,210,0.79,0.05,0.01156,1
mechanism_noise_noise_0.05,15,211,0.8,0.05,0.027466,1
mechanism_noise_noise_0.05,15,212,0.78,0.05,0.010152,1
mechanism_noise_noise_0.05,15,213,0.8,0.05,0.028313,1
mechanism_noise_noise_0.05,15,214,0.8,0.05,0.028852,1
mechanism_noise_noise_0.05,15,215,0.81,0.05,0.018633,1
mechanism_noise_noise_0.05,15,216,0.8,0.05,0.011817,1
mechanism_noise_noise_0.05,15,217,0.82,0.05,0.023363,1
mechanism_noise_noise_0.05,15,218,0.8,0.05,0.016991,1
mechanism_noise_noise_0.05,15,219,0.77,0.05,0.011951,1
mechanism_noise_noise_0.05,15,220,0.82,0.05,0.022033,1
mechanism_noise_noise_0.05,15,221,0.82,0.05,0.003498,1
mechanism_noise_noise_0.05,15,222,0.78,0.05,0.015459,1
mechanism_noise_noise_0.05,15,223,0.81,0.05,0.009369,1
mechanism_noise_noise_0.05,15,224,0.79,0.05,0.01114,1
mechanism_noise_noise_0.05,15,225,0.82,0.05,0.025156,1
mechanism_noise_noise_0.05,15,226,0.82,0.05,0.020814,1
mechanism_noise_noise_0.05,15,227,0.8,0.05,0.019244,1
mechanism_noise_noise_0.05,15,228,0.78,0.05,0.012636,1
mechanism_noise_noise_0.05,15,229,0.82,0.05,0.017346,1
mechanism_noise_noise_0.05,15,230,0.75,0.05,0.019523,1
mechanism_noise_noise_0.05,15,231,0.77,0.05,0.011714,1
mechanism_noise_noise_0.05,15,232,0.82,0.05,0.003269,1
mechanism_noise_noise_0.05,15,233,0.8,0.05,0.007727,1
mechanism_noise_noise_0.05,15,234,0.77,0.05,0.017885,1
mechanism_noise_noise_0.05,15,235,0.8,0.05,0.018862,1
mechanism_noise_noise_0.05,15,236,0.77,0.05,0.025919,1
mechanism_noise_noise_0.05,15,237,0.79,0.05,0.019285,1
mechanism_noise_noise_0.05,15,238,0.82,0.05,0.027897,1
mechanism_noise_noise_0.05,15,239,0.82,0.05,0.021109,1
mechanism_noise_noise_0.05,15,240,0.76,0.05,0.016155,1
mechanism_noise_noise_0.05,15,241,0.82,0.05,0.014635,1
mechanism_noise_noise_0.05,15,242,0.8,0.05,0.006661,1
mechanism_noise_noise_0.05,15,243,0.76,0.05,0.012978,1
mechanism_noise_noise_0.05,15,244,0.81,0.05,0.002491,1
mechanism_noise_noise_0.05,15,245,0.82,0.05,0.010873,1
mechanism_noise_noise_0.05,15,246,0.8,0.05,0.009044,1
mechanism_noise_noise_0.05,15,247,0.8,0.05,0.017186,1
mechanism_noise_noise_0.05,15,248,0.78,0.05,0.011542,1
mechanism_noise_noise_0.05,15,249,0.81,0.05,0.008245,1
mechanism_noise_noise_0.05,15,250,0.8,0.05,0.021793,1
mechanism_noise_noise_0.05,15,251,0.79,0.05,0.019256,1
mechanism_noise_noise_0.05,15,252,0.78,0.05,0.017566,1
mechanism_noise_noise_0.05,15,253,0.8,0.05,0.00949,1
mechanism_noise_noise_0.05,15,254,0.82,0.05,0.007111,1
mechanism_noise_noise_0.05,15,255,0.8,0.05,0.021675,1
mechanism_noise_noise_0.05,15,256,0.8,0.05,0.011813,1
mechanism_noise_noise_0.05,15,257,0.77,0.05,0.016139,1
mechanism_noise_noise_0.05,15,258,0.79,0.05,0.007769,1
mechanism_noise_noise_0.05,15,259,0.8,0.05,0.023053,1
mechanism_noise_noise_0.05,15,260,0.8,0.05,0.02121,1
mechanism_noise_noise_0.05,15,261,0.8,0.05,0.017315,1
mechanism_noise_noise_0.05,15,262,0.8,0.05,0.010517,1
mechanism_noise_noise_0.05,15,263,0.76,0.05,0.021813,1
mechanism_noise_noise_0.05,15,264,0.78,0.05,0.024651,1
mechanism_noise_noise_0.05,15,265,0.82,0.05,0.020299,1
mechanism_noise_noise_0.05,15,266,0.8,0.05,0.025443,1
mechanism_noise_noise_0.05,15,267,0.8,0.05,0.00873,1
mechanism_noise_noise_0.05,15,268,0.78,0.05,0.028828,1
mechanism_noise_noise_0.05,15,269,0.8,0.05,0.026634,1
mechanism_noise_noise_0.05,15,270,0.82,0.05,0.016837,1
mechanism_noise_noise_0.05,15,271,0.82,0.05,0.020851,1
mechanism_noise_noise_0.05,15,272,0.8,0.05,0.017229,1
mechanism_noise_noise_0.05,15,273,0.82,0.05,0.010629,1
mechanism_noise_noise_0.05,15,274,0.8,0.05,0.026559,1
mechanism_noise_noise_0.05,15,275,0.74,0.05,0.01988,1
mechanism_noise_noise_0.05,15,276,0.82,0.05,0.024008,1
mechanism_noise_noise_0.05,15,277,0.82,0.05,0.026887,1
mechanism_noise_noise_0.05,15,278,0.82,0.05,0.010349,1
mechanism_noise_noise_0.05,15,279,0.8,0.05,0.016921,1
mechanism_noise_noise_0.05,15,280,0.82,0.05,0.015627,1
mechanism_noise_noise_0.05,15,281,0.8,0.05,0.019377,1
mechanism_noise_noise_0.05,15,282,0.82,0.05,0.009969,1
mechanism_noise_noise_0.05,15,283,0.78,0.05,0.011576,1
mechanism_noise_noise_0.05,15,284,0.82,0.05,0.003957,1
mechanism_noise_noise_0.05,15,285,0.82,0.05,0.020978,1
mechanism_noise_noise_0.05,15,286,0.82,0.05,0.011372,1
mechanism_noise_noise_0.05,15,287,0.82,0.05,0.016242,1
mechanism_noise_noise_0.05,15,288,0.8,0.05,0.021124,1
mechanism_noise_noise_0.05,15,289,0.78,0.05,0.013839,1
mechanism_noise_noise_0.05,15,290,0.78,0.05,0.014019,1
mechanism_noise_noise_0.05,15,291,0.77,0.05,0.017036,1
mechanism_noise_noise_0.05,15,292,0.82,0.05,0.024856,1
mechanism_noise_noise_0.05,15,293,0.76,0.05,0.010053,1
mechanism_noise_noise_0.05,15,294,0.82,0.05,0.019073,1
mechanism_noise_noise_0.05,15,295,0.81,0.05,0.013377,1
mechanism_noise_noise_0.05,15,296,0.73,0.05,0.012793,1
