agent_type,feature_condition,seed,phase,phase_episode,global_episode,p_proxy_given_reward,p_proxy_given_no_reward,reward,goal_rate,SPI,CDS,causal_action_rate,proxy_action_rate,neutral_action_rate,Q_causal,Q_proxy,Q_neutral_mean,proxy_Q_advantage,proxy_vs_causal_Q,proxy_dependence,abs_proxy_dependence,proxy_action_dependence
neural_dqn,proxy_interaction_only,4,acquisition,500,500,0.95,0.05,0.451333,0.473333,0.148333,0.744341,0.851667,0.0,0.148333,0.463077,0.420417,0.439492,-0.019075,-0.04266,-0.095963,0.095963,0.0
neural_dqn,proxy_interaction_only,4,acquisition,600,600,0.95,0.05,0.504667,0.526667,1.0,0.752455,0.0,0.695667,0.304333,0.474205,0.497559,0.482303,0.015256,0.023355,0.0,0.0,-0.197823
neural_dqn,proxy_interaction_only,4,acquisition,700,700,0.95,0.05,0.471333,0.493333,0.901,0.7517,0.099,0.301,0.6,0.422087,0.430469,0.431581,-0.001112,0.008382,-0.196429,0.196429,-0.002517
neural_dqn,proxy_interaction_only,4,acquisition,800,800,0.95,0.05,0.448,0.47,1.0,0.757998,0.0,0.157333,0.842667,0.424916,0.457875,0.473468,-0.015593,0.032959,0.0,0.0,-0.301213
neural_dqn,proxy_interaction_only,4,acquisition,900,900,0.95,0.05,0.458,0.48,1.0,0.752102,0.0,0.461667,0.538333,0.501724,0.523216,0.507427,0.015789,0.021492,0.0,0.0,-0.89644
neural_dqn,proxy_interaction_only,4,acquisition,1000,1000,0.95,0.05,0.498,0.52,0.604,0.748596,0.396,0.45,0.154,0.48631,0.495418,0.47033,0.025088,0.009108,-0.404425,0.404425,0.105975
neural_dqn,proxy_interaction_only,4,acquisition,1100,1100,0.95,0.05,0.501333,0.523333,0.25,0.746252,0.75,0.048,0.202,0.482395,0.467102,0.460176,0.006926,-0.015293,0.100779,0.100779,-0.09931
neural_dqn,proxy_interaction_only,4,acquisition,1200,1200,0.95,0.05,0.461333,0.483333,0.488,0.748005,0.512,0.391667,0.096333,0.444364,0.444287,0.428359,0.015928,-7.7e-05,-0.6,0.6,0.399306
neural_dqn,proxy_interaction_only,4,acquisition,1300,1300,0.95,0.05,0.444667,0.466667,0.9,0.749609,0.1,0.714667,0.185333,0.441618,0.455318,0.431534,0.023784,0.0137,0.004417,0.004417,-0.399584
neural_dqn,proxy_interaction_only,4,acquisition,1400,1400,0.95,0.05,0.468,0.49,1.0,0.756053,0.0,0.354667,0.645333,0.424885,0.460717,0.455688,0.005029,0.035832,0.0,0.0,-0.098169
neural_dqn,proxy_interaction_only,4,acquisition,1500,1500,0.95,0.05,0.411333,0.433333,0.698667,0.748965,0.301333,0.055,0.643667,0.46406,0.453905,0.460787,-0.006882,-0.010155,-0.003222,0.003222,-0.099517
neural_dqn,proxy_interaction_only,4,acquisition,1600,1600,0.95,0.05,0.461333,0.483333,1.0,0.753779,0.0,0.051333,0.948667,0.421305,0.42164,0.451347,-0.029707,0.000335,0.0,0.0,-0.098152
neural_dqn,proxy_interaction_only,4,acquisition,1700,1700,0.95,0.05,0.474667,0.496667,0.451667,0.749263,0.548333,0.255667,0.196,0.437355,0.442123,0.429055,0.013068,0.004768,-0.094713,0.094713,0.497729
neural_dqn,proxy_interaction_only,4,acquisition,1800,1800,0.95,0.05,0.471333,0.493333,0.497,0.748761,0.503,0.399333,0.097667,0.464712,0.466728,0.453782,0.012946,0.002016,-0.197337,0.197337,0.199468
neural_dqn,proxy_interaction_only,4,acquisition,1900,1900,0.95,0.05,0.458,0.48,0.644,0.749233,0.356,0.0,0.644,0.450721,0.42675,0.456455,-0.029705,-0.02397,-0.301219,0.301219,0.0
neural_dqn,proxy_interaction_only,4,acquisition,2000,2000,0.95,0.05,0.441333,0.463333,0.699333,0.749563,0.300667,0.153,0.546333,0.364074,0.365501,0.359799,0.005702,0.001427,0.003387,0.003387,-0.102918
neural_dqn,proxy_interaction_only,4,acquisition,2100,2100,0.95,0.05,0.481333,0.503333,0.85,0.751156,0.15,0.0,0.85,0.42687,0.415797,0.441695,-0.025899,-0.011073,-0.302623,0.302623,0.0
neural_dqn,proxy_interaction_only,4,acquisition,2200,2200,0.95,0.05,0.484667,0.506667,0.198333,0.745746,0.801667,0.0,0.198333,0.498018,0.463719,0.481239,-0.017521,-0.034299,-0.196257,0.196257,0.0
neural_dqn,proxy_interaction_only,4,acquisition,2300,2300,0.95,0.05,0.461333,0.483333,1.0,0.751148,0.0,0.295333,0.704667,0.453917,0.460963,0.45955,0.001413,0.007045,0.0,0.0,0.403215
neural_dqn,proxy_interaction_only,4,acquisition,2400,2400,0.95,0.05,0.458,0.48,0.844333,0.751021,0.155667,0.744333,0.1,0.409413,0.425513,0.409477,0.016036,0.0161,-0.300129,0.300129,0.293987
neural_dqn,proxy_interaction_only,4,acquisition,2500,2500,0.95,0.05,0.468,0.49,1.0,0.753135,0.0,0.449,0.551,0.418082,0.435465,0.434624,0.000841,0.017383,0.0,0.0,-0.086004
neural_dqn,proxy_interaction_only,4,acquisition,2600,2600,0.95,0.05,0.498,0.52,0.953667,0.75036,0.046333,0.600333,0.353333,0.446711,0.459043,0.443074,0.015968,0.012331,-0.096595,0.096595,-0.201828
neural_dqn,proxy_interaction_only,4,acquisition,2700,2700,0.95,0.05,0.464667,0.486667,1.0,0.753166,0.0,0.0,1.0,0.40685,0.412729,0.429271,-0.016542,0.005879,0.0,0.0,0.0
neural_dqn,proxy_interaction_only,4,acquisition,2800,2800,0.95,0.05,0.474667,0.496667,0.297667,0.748599,0.702333,0.0,0.297667,0.437272,0.423057,0.433255,-0.010198,-0.014215,-0.40252,0.40252,0.0
neural_dqn,proxy_interaction_only,4,acquisition,2900,2900,0.95,0.05,0.511333,0.533333,0.895,0.751318,0.105,0.0,0.895,0.463883,0.455631,0.478412,-0.022781,-0.008253,0.199873,0.199873,0.0
neural_dqn,proxy_interaction_only,4,acquisition,3000,3000,0.95,0.05,0.471333,0.493333,0.701333,0.748891,0.298667,0.602667,0.098667,0.46217,0.466098,0.451246,0.014852,0.003928,0.400804,0.400804,-0.205037
neural_dqn,proxy_interaction_only,4,reversal,1,3001,0.05,0.95,0.494667,0.516667,0.711667,0.748777,0.288333,0.607,0.104667,0.461037,0.464734,0.449313,0.015421,0.003697,0.399038,0.399038,-0.197756
neural_dqn,proxy_interaction_only,4,reversal,100,3100,0.05,0.95,0.454667,0.476667,1.0,0.755845,0.0,0.532,0.468,0.423245,0.457781,0.453307,0.004474,0.034536,0.0,0.0,-0.497702
neural_dqn,proxy_interaction_only,4,reversal,200,3200,0.05,0.95,0.498,0.52,0.792333,0.752324,0.207667,0.339667,0.452667,0.44472,0.458725,0.456396,0.002329,0.014005,-0.399359,0.399359,0.499306
neural_dqn,proxy_interaction_only,4,reversal,300,3300,0.05,0.95,0.461333,0.483333,0.694,0.750521,0.306,0.290333,0.403667,0.442525,0.444042,0.445964,-0.001922,0.001517,0.202511,0.202511,-0.391186
neural_dqn,proxy_interaction_only,4,reversal,400,3400,0.05,0.95,0.474667,0.496667,0.197333,0.746712,0.802667,0.0,0.197333,0.416157,0.388397,0.403785,-0.015388,-0.02776,-0.002439,0.002439,0.0
neural_dqn,proxy_interaction_only,4,reversal,500,3500,0.05,0.95,0.494667,0.516667,0.946667,0.749091,0.053333,0.894,0.052667,0.381783,0.391814,0.369347,0.022467,0.010031,-0.102828,0.102828,0.20437
neural_dqn,proxy_interaction_only,4,reversal,600,3600,0.05,0.95,0.454667,0.476667,1.0,0.752638,0.0,0.0,1.0,0.415965,0.425317,0.432484,-0.007167,0.009352,0.0,0.0,0.0
neural_dqn,proxy_interaction_only,4,reversal,700,3700,0.05,0.95,0.488,0.51,0.646667,0.748612,0.353333,0.0,0.646667,0.474299,0.460456,0.470106,-0.00965,-0.013843,0.300862,0.300862,0.0
neural_dqn,proxy_interaction_only,4,reversal,800,3800,0.05,0.95,0.458,0.48,0.158,0.746942,0.842,0.0,0.158,0.437897,0.418953,0.423002,-0.00405,-0.018944,-0.302103,0.302103,0.0
neural_dqn,proxy_interaction_only,4,reversal,900,3900,0.05,0.95,0.444667,0.466667,0.906667,0.74945,0.093333,0.0,0.906667,0.401843,0.39393,0.40138,-0.007451,-0.007913,-0.199715,0.199715,0.0
neural_dqn,proxy_interaction_only,4,reversal,1000,4000,0.05,0.95,0.481333,0.503333,0.650667,0.748397,0.349333,0.601667,0.049,0.446005,0.446968,0.432719,0.014249,0.000963,-0.095197,0.095197,-0.002542
neural_dqn,proxy_interaction_only,4,reversal,1100,4100,0.05,0.95,0.474667,0.496667,0.352333,0.748018,0.647667,0.049333,0.303,0.40667,0.397956,0.395229,0.002727,-0.008714,0.704197,0.704197,-0.098601
neural_dqn,proxy_interaction_only,4,reversal,1200,4200,0.05,0.95,0.421333,0.443333,0.510333,0.749237,0.489667,0.136333,0.374,0.416404,0.412528,0.41224,0.000288,-0.003876,-0.200484,0.200484,-0.300735
neural_dqn,proxy_interaction_only,4,reversal,1300,4300,0.05,0.95,0.431333,0.453333,0.046333,0.74754,0.953667,0.0,0.046333,0.458614,0.442575,0.447007,-0.004433,-0.016039,0.098932,0.098932,0.0
neural_dqn,proxy_interaction_only,4,reversal,1400,4400,0.05,0.95,0.434667,0.456667,0.506667,0.748937,0.493333,0.0,0.506667,0.428198,0.416857,0.425393,-0.008536,-0.011341,-0.196292,0.196292,0.0
neural_dqn,proxy_interaction_only,4,reversal,1500,4500,0.05,0.95,0.441333,0.463333,0.052667,0.748524,0.947333,0.0,0.052667,0.416245,0.406779,0.4092,-0.002421,-0.009466,-0.099685,0.099685,0.0
neural_dqn,proxy_interaction_only,4,extinction,1,4501,0.5,0.5,0.438,0.46,0.098667,0.748654,0.901333,0.0,0.098667,0.416672,0.408451,0.410044,-0.001593,-0.008221,-0.193591,0.193591,0.0
neural_dqn,proxy_interaction_only,4,extinction,100,4600,0.5,0.5,0.514667,0.536667,1.0,0.752569,0.0,0.399333,0.600667,0.392446,0.405919,0.40634,-0.000421,0.013473,0.0,0.0,0.197623
neural_dqn,proxy_interaction_only,4,extinction,200,4700,0.5,0.5,0.444667,0.466667,0.0,0.747038,1.0,0.0,0.0,0.448655,0.43713,0.430809,0.006321,-0.011525,0.0,0.0,0.0
neural_dqn,proxy_interaction_only,4,extinction,300,4800,0.5,0.5,0.481333,0.503333,0.436667,0.749379,0.563333,0.0,0.436667,0.403907,0.39954,0.401135,-0.001595,-0.004367,-0.298836,0.298836,0.0
neural_dqn,proxy_interaction_only,4,extinction,400,4900,0.5,0.5,0.514667,0.536667,0.0,0.744955,1.0,0.0,0.0,0.397362,0.372865,0.36953,0.003335,-0.024497,0.0,0.0,0.0
neural_dqn,proxy_interaction_only,4,extinction,500,5000,0.5,0.5,0.464667,0.486667,1.0,0.753373,0.0,0.547333,0.452667,0.440026,0.459438,0.457452,0.001986,0.019412,0.0,0.0,0.106667
neural_dqn,proxy_interaction_only,4,extinction,600,5100,0.5,0.5,0.471333,0.493333,1.0,0.751655,0.0,0.0,1.0,0.468372,0.475001,0.478304,-0.003304,0.006628,0.0,0.0,0.0
neural_dqn,proxy_interaction_only,4,extinction,700,5200,0.5,0.5,0.504667,0.526667,0.305333,0.748527,0.694667,0.0,0.305333,0.404893,0.396306,0.397437,-0.001131,-0.008587,0.227092,0.227092,0.0
neural_dqn,proxy_interaction_only,4,extinction,800,5300,0.5,0.5,0.504667,0.526667,0.753,0.749555,0.247,0.0,0.753,0.373941,0.367808,0.373444,-0.005635,-0.006132,-0.282316,0.282316,0.0
neural_dqn,proxy_interaction_only,4,extinction,900,5400,0.5,0.5,0.501333,0.523333,1.0,0.752988,0.0,0.308667,0.691333,0.396915,0.413414,0.41267,0.000744,0.016499,0.0,0.0,-0.007253
neural_dqn,proxy_interaction_only,4,extinction,1000,5500,0.5,0.5,0.504667,0.526667,0.14,0.748321,0.86,0.092667,0.047333,0.426493,0.418502,0.4171,0.001402,-0.007991,0.099204,0.099204,-0.003902
neural_dqn,proxy_interaction_only,4,extinction,1100,5600,0.5,0.5,0.514667,0.536667,0.696333,0.75023,0.303667,0.0,0.696333,0.423325,0.422679,0.425493,-0.002814,-0.000646,0.605718,0.605718,0.0
neural_dqn,proxy_interaction_only,4,extinction,1200,5700,0.5,0.5,0.418,0.44,0.0,0.745602,1.0,0.0,0.0,0.40183,0.378435,0.378592,-0.000157,-0.023394,0.0,0.0,0.0
neural_dqn,proxy_interaction_only,4,extinction,1300,5800,0.5,0.5,0.504667,0.526667,0.749,0.750364,0.251,0.199333,0.549667,0.380443,0.383354,0.381899,0.001456,0.002911,-0.100991,0.100991,0.00105
neural_dqn,proxy_interaction_only,4,extinction,1400,5900,0.5,0.5,0.474667,0.496667,1.0,0.756353,0.0,0.441,0.559,0.368051,0.399977,0.403361,-0.003385,0.031926,0.0,0.0,0.498264
neural_dqn,proxy_interaction_only,4,extinction,1500,6000,0.5,0.5,0.514667,0.536667,1.0,0.753456,0.0,0.198333,0.801667,0.375959,0.394588,0.394421,0.000167,0.018629,0.0,0.0,0.001747
neural_dqn,proxy_interaction_only,5,acquisition,1,1,0.95,0.05,0.471333,0.493333,1.0,0.745138,0.0,0.156333,0.843667,0.070229,0.080281,0.020335,0.059946,0.010052,0.0,0.0,-0.305936
neural_dqn,proxy_interaction_only,5,acquisition,100,100,0.95,0.05,0.441333,0.463333,0.703,0.750938,0.297,0.102667,0.600333,0.345715,0.345014,0.353557,-0.008543,-0.000701,0.204813,0.204813,-0.199095
neural_dqn,proxy_interaction_only,5,acquisition,200,200,0.95,0.05,0.474667,0.496667,0.644333,0.748744,0.355667,0.050333,0.594,0.460199,0.452611,0.454214,-0.001603,-0.007588,0.497896,0.497896,-0.104934
neural_dqn,proxy_interaction_only,5,acquisition,300,300,0.95,0.05,0.471333,0.493333,0.396,0.747315,0.604,0.293333,0.102667,0.445866,0.441742,0.426835,0.014908,-0.004124,-0.397871,0.397871,0.599047
neural_dqn,proxy_interaction_only,5,acquisition,400,400,0.95,0.05,0.531333,0.553333,0.166,0.743898,0.834,0.056667,0.109333,0.49187,0.462238,0.4585,0.003738,-0.029632,-0.3,0.3,0.10241
neural_dqn,proxy_interaction_only,5,acquisition,500,500,0.95,0.05,0.424667,0.446667,1.0,0.752686,0.0,0.376333,0.623667,0.444191,0.463797,0.455508,0.008288,0.019606,0.0,0.0,0.39309
neural_dqn,proxy_interaction_only,5,acquisition,600,600,0.95,0.05,0.404667,0.426667,1.0,0.754409,0.0,0.736333,0.263667,0.409486,0.437975,0.430653,0.007322,0.028489,0.0,0.0,0.496859
neural_dqn,proxy_interaction_only,5,acquisition,700,700,0.95,0.05,0.481333,0.503333,0.354,0.746631,0.646,0.0,0.354,0.509334,0.484447,0.495071,-0.010623,-0.024886,-0.702846,0.702846,0.0
neural_dqn,proxy_interaction_only,5,acquisition,800,800,0.95,0.05,0.478,0.5,0.502333,0.746607,0.497667,0.0,0.502333,0.492336,0.460332,0.481266,-0.020934,-0.032004,-0.398007,0.398007,0.0
neural_dqn,proxy_interaction_only,5,acquisition,900,900,0.95,0.05,0.508,0.53,0.790667,0.750506,0.209333,0.0,0.790667,0.434582,0.428786,0.441492,-0.012706,-0.005796,0.397972,0.397972,0.0
neural_dqn,proxy_interaction_only,5,acquisition,1000,1000,0.95,0.05,0.481333,0.503333,0.199667,0.744659,0.800333,0.151333,0.048333,0.487379,0.466712,0.455306,0.011407,-0.020667,-0.396426,0.396426,0.300463
neural_dqn,proxy_interaction_only,5,acquisition,1100,1100,0.95,0.05,0.441333,0.463333,0.755,0.748001,0.245,0.0,0.755,0.469205,0.440664,0.467386,-0.026722,-0.02854,0.501364,0.501364,0.0
neural_dqn,proxy_interaction_only,5,acquisition,1200,1200,0.95,0.05,0.478,0.5,0.147333,0.742295,0.852667,0.147333,0.0,0.473898,0.456138,0.421575,0.034562,-0.01776,-0.297443,0.297443,0.297443
neural_dqn,proxy_interaction_only,5,acquisition,1300,1300,0.95,0.05,0.414667,0.436667,0.754667,0.748201,0.245333,0.0,0.754667,0.534461,0.526195,0.52478,0.001416,-0.008266,0.100112,0.100112,0.0
neural_dqn,proxy_interaction_only,5,acquisition,1400,1400,0.95,0.05,0.474667,0.496667,0.851,0.75247,0.149,0.346333,0.504667,0.502213,0.519654,0.513321,0.006333,0.01744,0.300808,0.300808,0.699192
neural_dqn,proxy_interaction_only,5,acquisition,1500,1500,0.95,0.05,0.491333,0.513333,0.651,0.74965,0.349,0.0,0.651,0.440767,0.43295,0.441835,-0.008885,-0.007817,-0.109594,0.109594,0.0
neural_dqn,proxy_interaction_only,5,acquisition,1600,1600,0.95,0.05,0.451333,0.473333,1.0,0.753135,0.0,0.0,1.0,0.467174,0.46872,0.491416,-0.022696,0.001546,0.0,0.0,0.0
neural_dqn,proxy_interaction_only,5,acquisition,1700,1700,0.95,0.05,0.458,0.48,0.608667,0.748175,0.391333,0.252,0.356667,0.459289,0.451135,0.448782,0.002353,-0.008154,0.403409,0.403409,-0.29797
neural_dqn,proxy_interaction_only,5,acquisition,1800,1800,0.95,0.05,0.511333,0.533333,0.952,0.748948,0.048,0.047667,0.904333,0.444416,0.428362,0.443856,-0.015493,-0.016053,-0.101551,0.101551,-0.100846
neural_dqn,proxy_interaction_only,5,acquisition,1900,1900,0.95,0.05,0.528,0.55,0.317667,0.74584,0.682333,0.317667,0.0,0.455899,0.441029,0.430259,0.01077,-0.01487,0.697657,0.697657,-0.697657
neural_dqn,proxy_interaction_only,5,acquisition,2000,2000,0.95,0.05,0.448,0.47,0.952,0.751951,0.048,0.234,0.718,0.429697,0.441227,0.4396,0.001626,0.011529,0.101839,0.101839,0.496464
neural_dqn,proxy_interaction_only,5,acquisition,2100,2100,0.95,0.05,0.458,0.48,1.0,0.75024,0.0,0.705667,0.294333,0.421949,0.433178,0.418179,0.014999,0.01123,0.0,0.0,-0.199603
neural_dqn,proxy_interaction_only,5,acquisition,2200,2200,0.95,0.05,0.488,0.51,0.442667,0.747227,0.557333,0.346333,0.096333,0.440021,0.435306,0.42034,0.014967,-0.004714,0.708657,0.708657,-0.706803
neural_dqn,proxy_interaction_only,5,acquisition,2300,2300,0.95,0.05,0.411333,0.433333,0.056667,0.743835,0.943333,0.0,0.056667,0.478234,0.450909,0.443009,0.007899,-0.027325,0.102163,0.102163,0.0
neural_dqn,proxy_interaction_only,5,acquisition,2400,2400,0.95,0.05,0.454667,0.476667,0.907333,0.750514,0.092667,0.697667,0.209667,0.440598,0.454538,0.437786,0.016752,0.01394,0.195088,0.195088,0.204277
neural_dqn,proxy_interaction_only,5,acquisition,2500,2500,0.95,0.05,0.524667,0.546667,0.945667,0.750608,0.054333,0.354333,0.591333,0.427729,0.433342,0.429795,0.003547,0.005613,0.100061,0.100061,0.096435
neural_dqn,proxy_interaction_only,5,acquisition,2600,2600,0.95,0.05,0.554667,0.576667,1.0,0.754283,0.0,0.298667,0.701333,0.42777,0.450343,0.450922,-0.000578,0.022574,0.0,0.0,0.000239
neural_dqn,proxy_interaction_only,5,acquisition,2700,2700,0.95,0.05,0.548,0.57,1.0,0.758063,0.0,1.0,0.0,0.41445,0.48315,0.445007,0.038143,0.068701,0.0,0.0,0.0
neural_dqn,proxy_interaction_only,5,acquisition,2800,2800,0.95,0.05,0.451333,0.473333,0.606,0.748024,0.394,0.0,0.606,0.457804,0.444985,0.448475,-0.00349,-0.012819,0.196405,0.196405,0.0
neural_dqn,proxy_interaction_only,5,acquisition,2900,2900,0.95,0.05,0.498,0.52,0.896,0.750943,0.104,0.355,0.541,0.464571,0.46968,0.469555,0.000125,0.005109,0.201031,0.201031,0.29374
neural_dqn,proxy_interaction_only,5,acquisition,3000,3000,0.95,0.05,0.558,0.58,1.0,0.753998,0.0,0.590333,0.409667,0.426543,0.449702,0.447166,0.002535,0.023159,0.0,0.0,0.503264
neural_dqn,proxy_interaction_only,5,reversal,1,3001,0.05,0.95,0.478,0.5,1.0,0.754098,0.0,0.504667,0.495333,0.410858,0.432495,0.43307,-0.000575,0.021637,0.0,0.0,0.40928
neural_dqn,proxy_interaction_only,5,reversal,100,3100,0.05,0.95,0.501333,0.523333,1.0,0.756388,0.0,0.0,1.0,0.383519,0.411091,0.42124,-0.010148,0.027572,0.0,0.0,0.0
neural_dqn,proxy_interaction_only,5,reversal,200,3200,0.05,0.95,0.474667,0.496667,0.699,0.750725,0.301,0.146,0.553,0.404444,0.40737,0.40881,-0.00144,0.002926,-0.203233,0.203233,-0.294553
neural_dqn,proxy_interaction_only,5,reversal,300,3300,0.05,0.95,0.464667,0.486667,0.847667,0.747852,0.152333,0.0,0.847667,0.406843,0.389738,0.398147,-0.008409,-0.017105,0.297139,0.297139,0.0
neural_dqn,proxy_interaction_only,5,reversal,400,3400,0.05,0.95,0.464667,0.486667,0.586,0.749152,0.414,0.244667,0.341333,0.435924,0.435317,0.429423,0.005894,-0.000607,0.802326,0.802326,-0.50551
neural_dqn,proxy_interaction_only,5,reversal,500,3500,0.05,0.95,0.478,0.5,0.400667,0.74979,0.599333,0.15,0.250667,0.449246,0.449476,0.447512,0.001964,0.00023,-0.39654,0.39654,0.298211
neural_dqn,proxy_interaction_only,5,reversal,600,3600,0.05,0.95,0.478,0.5,0.449667,0.748051,0.550333,0.0,0.449667,0.412829,0.395162,0.406063,-0.010901,-0.017667,-0.297632,0.297632,0.0
neural_dqn,proxy_interaction_only,5,reversal,700,3700,0.05,0.95,0.481333,0.503333,0.950333,0.750944,0.049667,0.0,0.950333,0.395042,0.396506,0.401877,-0.005371,0.001464,0.1,0.1,0.0
neural_dqn,proxy_interaction_only,5,reversal,800,3800,0.05,0.95,0.464667,0.486667,1.0,0.751101,0.0,0.244,0.756,0.399253,0.405225,0.405051,0.000174,0.005972,0.0,0.0,-0.502747
neural_dqn,proxy_interaction_only,5,reversal,900,3900,0.05,0.95,0.491333,0.513333,0.899667,0.749757,0.100333,0.0,0.899667,0.374264,0.367875,0.375499,-0.007625,-0.006389,0.204068,0.204068,0.0
neural_dqn,proxy_interaction_only,5,reversal,1000,4000,0.05,0.95,0.514667,0.536667,0.369333,0.749197,0.630667,0.093667,0.275667,0.394112,0.390541,0.389488,0.001054,-0.003571,-0.8,0.8,0.202888
neural_dqn,proxy_interaction_only,5,reversal,1100,4100,0.05,0.95,0.474667,0.496667,0.398,0.748883,0.602,0.198333,0.199667,0.40714,0.401167,0.401258,-9e-05,-0.005973,0.197315,0.197315,-0.201987
neural_dqn,proxy_interaction_only,5,reversal,1200,4200,0.05,0.95,0.464667,0.486667,0.300667,0.748674,0.699333,0.0,0.300667,0.403,0.390304,0.398739,-0.008434,-0.012696,0.205269,0.205269,0.0
neural_dqn,proxy_interaction_only,5,reversal,1300,4300,0.05,0.95,0.524667,0.546667,0.329667,0.747553,0.670333,0.329667,0.0,0.398882,0.393032,0.382274,0.010758,-0.00585,-0.50698,0.50698,0.50698
neural_dqn,proxy_interaction_only,5,reversal,1400,4400,0.05,0.95,0.488,0.51,1.0,0.753939,0.0,0.404333,0.595667,0.414444,0.437808,0.434421,0.003388,0.023364,0.0,0.0,-0.402824
neural_dqn,proxy_interaction_only,5,reversal,1500,4500,0.05,0.95,0.471333,0.493333,0.0,0.746467,1.0,0.0,0.0,0.440267,0.421842,0.421366,0.000477,-0.018425,0.0,0.0,0.0
neural_dqn,proxy_interaction_only,5,extinction,1,4501,0.5,0.5,0.494667,0.516667,0.0,0.7466,1.0,0.0,0.0,0.437833,0.419901,0.41974,0.000161,-0.017932,0.0,0.0,0.0
neural_dqn,proxy_interaction_only,5,extinction,100,4600,0.5,0.5,0.498,0.52,0.901,0.750627,0.099,0.461667,0.439333,0.391905,0.395545,0.395113,0.000433,0.00364,0.198928,0.198928,-0.291031
neural_dqn,proxy_interaction_only,5,extinction,200,4700,0.5,0.5,0.511333,0.533333,0.651667,0.750281,0.348333,0.0,0.651667,0.389783,0.386927,0.393455,-0.006528,-0.002855,-0.108046,0.108046,0.0
neural_dqn,proxy_interaction_only,5,extinction,300,4800,0.5,0.5,0.528,0.55,1.0,0.751224,0.0,0.751667,0.248333,0.381148,0.389632,0.386716,0.002916,0.008484,0.0,0.0,-0.095971
neural_dqn,proxy_interaction_only,5,extinction,400,4900,0.5,0.5,0.468,0.49,0.302,0.748934,0.698,0.0,0.302,0.390636,0.382912,0.385978,-0.003067,-0.007724,-0.213582,0.213582,0.0
neural_dqn,proxy_interaction_only,5,extinction,500,5000,0.5,0.5,0.451333,0.473333,0.951333,0.751232,0.048667,0.3,0.651333,0.420779,0.427634,0.427235,0.000399,0.006855,-0.095675,0.095675,0.199793
neural_dqn,proxy_interaction_only,5,extinction,600,5100,0.5,0.5,0.511333,0.533333,0.4,0.74766,0.6,0.0,0.4,0.42222,0.408125,0.410643,-0.002518,-0.014095,0.008,0.008,0.0
neural_dqn,proxy_interaction_only,5,extinction,700,5200,0.5,0.5,0.504667,0.526667,0.803,0.75033,0.197,0.049,0.754,0.415291,0.4143,0.418428,-0.004129,-0.000991,0.398517,0.398517,0.099123
neural_dqn,proxy_interaction_only,5,extinction,800,5300,0.5,0.5,0.444667,0.466667,0.505,0.749726,0.495,0.308667,0.196333,0.418646,0.418866,0.416343,0.002524,0.000221,-0.605373,0.605373,0.422062
neural_dqn,proxy_interaction_only,5,extinction,900,5400,0.5,0.5,0.464667,0.486667,0.241333,0.749072,0.758667,0.241333,0.0,0.419777,0.415889,0.414312,0.001576,-0.003888,-0.29188,0.29188,0.29188
neural_dqn,proxy_interaction_only,5,extinction,1000,5500,0.5,0.5,0.444667,0.466667,0.951333,0.7507,0.048667,0.245,0.706333,0.363913,0.366582,0.368189,-0.001607,0.002668,0.096306,0.096306,-0.099238
neural_dqn,proxy_interaction_only,5,extinction,1100,5600,0.5,0.5,0.484667,0.506667,1.0,0.75081,0.0,0.603,0.397,0.374636,0.38021,0.378344,0.001866,0.005574,0.0,0.0,0.20196
neural_dqn,proxy_interaction_only,5,extinction,1200,5700,0.5,0.5,0.481333,0.503333,0.204667,0.749078,0.795333,0.0,0.204667,0.386841,0.381798,0.38199,-0.000192,-0.005043,-0.009942,0.009942,0.0
neural_dqn,proxy_interaction_only,5,extinction,1300,5800,0.5,0.5,0.464667,0.486667,0.05,0.74797,0.95,0.05,0.0,0.39115,0.377907,0.381574,-0.003667,-0.013243,-0.099404,0.099404,0.099404
neural_dqn,proxy_interaction_only,5,extinction,1400,5900,0.5,0.5,0.481333,0.503333,1.0,0.75119,0.0,0.201,0.799,0.391339,0.396889,0.398107,-0.001218,0.00555,0.0,0.0,-0.004105
neural_dqn,proxy_interaction_only,5,extinction,1500,6000,0.5,0.5,0.478,0.5,0.953333,0.751356,0.046667,0.299333,0.654,0.386194,0.393508,0.393406,0.000102,0.007314,0.095628,0.095628,-0.212421
neural_dqn,proxy_interaction_only,6,acquisition,1,1,0.95,0.05,-0.022,0.0,0.635,0.7426,0.365,0.0,0.635,0.062017,-0.062452,0.063309,-0.125761,-0.124468,0.696565,0.696565,0.0
neural_dqn,proxy_interaction_only,6,acquisition,100,100,0.95,0.05,0.504667,0.526667,0.947333,0.754755,0.052667,0.146,0.801333,0.283701,0.312585,0.307607,0.004978,0.028884,0.100063,0.100063,-0.095644
neural_dqn,proxy_interaction_only,6,acquisition,200,200,0.95,0.05,0.518,0.54,0.946,0.752325,0.054,0.619667,0.326333,0.575243,0.600819,0.581076,0.019743,0.025576,0.101567,0.101567,0.59523
neural_dqn,proxy_interaction_only,6,acquisition,300,300,0.95,0.05,0.441333,0.463333,0.157,0.74379,0.843,0.0,0.157,0.511466,0.463091,0.486245,-0.023154,-0.048374,0.103662,0.103662,0.0
