feature_condition,seed,phase,phase_episode,global_episode,p_proxy_given_reward,p_proxy_given_no_reward,reward,goal_rate,SPI,CDS,causal_action_rate,proxy_action_rate,neutral_action_rate,Q_causal,Q_proxy,Q_neutral_mean,proxy_Q_advantage,proxy_vs_causal_Q,proxy_dependence,abs_proxy_dependence,proxy_action_dependence
centered_proxy_residual,7,acquisition,1900,1900,0.95,0.05,0.481333,0.503333,0.49,0.758571,0.51,0.345333,0.144667,0.369522,0.418073,0.418292,-0.000219,0.048551,1.0,1.0,-0.704762
centered_proxy_residual,7,acquisition,2000,2000,0.95,0.05,0.458,0.48,0.511667,0.759554,0.488333,0.205667,0.306,0.35722,0.4104,0.411998,-0.001597,0.05318,1.0,1.0,-0.401954
centered_proxy_residual,7,acquisition,2100,2100,0.95,0.05,0.514667,0.536667,0.470667,0.759752,0.529333,0.0,0.470667,0.354499,0.407383,0.411469,-0.004086,0.052884,1.0,1.0,0.0
centered_proxy_residual,7,acquisition,2200,2200,0.95,0.05,0.501333,0.523333,0.477667,0.76015,0.522333,0.0,0.477667,0.348054,0.401073,0.408417,-0.007344,0.053019,1.0,1.0,0.0
centered_proxy_residual,7,acquisition,2300,2300,0.95,0.05,0.441333,0.463333,0.535,0.763139,0.465,0.0,0.535,0.322763,0.394642,0.398731,-0.004089,0.071879,1.0,1.0,0.0
centered_proxy_residual,7,acquisition,2400,2400,0.95,0.05,0.514667,0.536667,0.465333,0.760641,0.534667,0.142,0.323333,0.340337,0.400016,0.402184,-0.002168,0.05968,1.0,1.0,-0.305158
centered_proxy_residual,7,acquisition,2500,2500,0.95,0.05,0.488,0.51,0.538333,0.762814,0.461667,0.0,0.538333,0.325762,0.39651,0.400652,-0.004142,0.070747,0.901106,0.901106,0.0
centered_proxy_residual,7,acquisition,2600,2600,0.95,0.05,0.471333,0.493333,0.508,0.763014,0.492,0.307667,0.200333,0.319746,0.393959,0.395167,-0.001208,0.074213,1.0,1.0,-0.605643
centered_proxy_residual,7,acquisition,2700,2700,0.95,0.05,0.481333,0.503333,0.549333,0.765491,0.450667,0.298667,0.250667,0.308989,0.397965,0.398188,-0.000223,0.088976,0.899534,0.899534,-0.59853
centered_proxy_residual,7,acquisition,2800,2800,0.95,0.05,0.468,0.49,0.515667,0.765962,0.484333,0.153667,0.362,0.306092,0.397789,0.398782,-0.000993,0.091697,1.0,1.0,-0.297996
centered_proxy_residual,7,acquisition,2900,2900,0.95,0.05,0.528,0.55,0.456333,0.763505,0.543667,0.090667,0.365667,0.325946,0.402643,0.406422,-0.00378,0.076697,1.0,1.0,-0.198685
centered_proxy_residual,7,acquisition,3000,3000,0.95,0.05,0.468,0.49,0.559,0.766666,0.441,0.0,0.559,0.308618,0.402772,0.40727,-0.004498,0.094154,0.896341,0.896341,0.0
centered_proxy_residual,7,reversal,1,3001,0.05,0.95,0.434667,0.456667,0.512667,0.763894,0.487333,0.0,0.512667,0.329463,0.408172,0.412434,-0.004263,0.078709,0.896933,0.896933,0.0
centered_proxy_residual,7,reversal,100,3100,0.05,0.95,0.444667,0.466667,0.627333,0.764543,0.372667,0.187333,0.44,0.329847,0.413714,0.416156,-0.002442,0.083867,0.697007,0.697007,-0.402579
centered_proxy_residual,7,reversal,200,3200,0.05,0.95,0.498,0.52,0.761,0.767777,0.239,0.258333,0.502667,0.308131,0.409841,0.411841,-0.002,0.10171,0.496194,0.496194,-0.498392
centered_proxy_residual,7,reversal,300,3300,0.05,0.95,0.468,0.49,0.746,0.765946,0.254,0.0,0.746,0.320725,0.410057,0.413672,-0.003615,0.089333,0.499018,0.499018,0.0
centered_proxy_residual,7,reversal,400,3400,0.05,0.95,0.544667,0.566667,0.777667,0.765626,0.222333,0.252,0.525667,0.313122,0.401857,0.401673,0.000184,0.088735,0.497761,0.497761,-0.108811
centered_proxy_residual,7,reversal,500,3500,0.05,0.95,0.441333,0.463333,0.733667,0.75968,0.266333,0.104333,0.629333,0.35439,0.407236,0.409758,-0.002522,0.052847,0.502516,0.502516,0.196855
centered_proxy_residual,7,reversal,600,3600,0.05,0.95,0.521333,0.543333,0.862333,0.760043,0.137667,0.182333,0.68,0.341744,0.394744,0.398227,-0.003483,0.053,0.299275,0.299275,0.396377
centered_proxy_residual,7,reversal,700,3700,0.05,0.95,0.441333,0.463333,0.892,0.756346,0.108,0.109667,0.782333,0.363781,0.395942,0.399329,-0.003387,0.032161,0.201618,0.201618,0.204729
centered_proxy_residual,7,reversal,800,3800,0.05,0.95,0.478,0.5,0.899333,0.752591,0.100667,0.251667,0.647667,0.370386,0.38167,0.385816,-0.004146,0.011285,-0.202957,0.202957,0.499339
centered_proxy_residual,7,reversal,900,3900,0.05,0.95,0.458,0.48,0.515,0.749797,0.485,0.0,0.515,0.391513,0.383392,0.39483,-0.011438,-0.008122,-1.0,1.0,0.0
centered_proxy_residual,7,reversal,1000,4000,0.05,0.95,0.528,0.55,0.454333,0.746642,0.545667,0.0,0.454333,0.427096,0.40056,0.415474,-0.014915,-0.026536,-1.0,1.0,0.0
centered_proxy_residual,7,reversal,1100,4100,0.05,0.95,0.461333,0.483333,0.514333,0.749351,0.485667,0.0,0.514333,0.437609,0.429605,0.439489,-0.009884,-0.008005,-1.0,1.0,0.0
centered_proxy_residual,7,reversal,1200,4200,0.05,0.95,0.481333,0.503333,0.499333,0.750308,0.500667,0.299333,0.2,0.441202,0.437192,0.449775,-0.012583,-0.00401,-1.0,1.0,0.599466
centered_proxy_residual,7,reversal,1300,4300,0.05,0.95,0.484667,0.506667,0.496333,0.754942,0.503667,0.0,0.496333,0.414371,0.433609,0.450141,-0.016532,0.019238,-1.0,1.0,0.0
centered_proxy_residual,7,reversal,1400,4400,0.05,0.95,0.471333,0.493333,0.51,0.758954,0.49,0.254667,0.255333,0.384462,0.429197,0.441686,-0.012489,0.044735,-1.0,1.0,0.499346
centered_proxy_residual,7,reversal,1500,4500,0.05,0.95,0.498,0.52,0.481333,0.76062,0.518667,0.384667,0.096667,0.356897,0.412237,0.424039,-0.011801,0.05534,-1.0,1.0,0.799169
centered_proxy_residual,7,extinction,1,4501,0.5,0.5,0.514667,0.536667,0.515667,0.762466,0.484333,0.415667,0.1,0.347663,0.413945,0.424678,-0.010733,0.066282,-1.0,1.0,0.806076
centered_proxy_residual,7,extinction,100,4600,0.5,0.5,0.521333,0.543333,0.694333,0.763446,0.305667,0.249,0.445333,0.327756,0.400602,0.411579,-0.010977,0.072846,-0.606883,0.606883,0.501679
centered_proxy_residual,7,extinction,200,4700,0.5,0.5,0.421333,0.443333,0.757,0.766852,0.243,0.201333,0.555667,0.299248,0.392199,0.402482,-0.010283,0.092951,-0.491571,0.491571,0.398154
centered_proxy_residual,7,extinction,300,4800,0.5,0.5,0.441333,0.463333,0.705667,0.768974,0.294333,0.046,0.659667,0.283329,0.388291,0.398904,-0.010613,0.104962,-0.59905,0.59905,0.090433
centered_proxy_residual,7,extinction,400,4900,0.5,0.5,0.474667,0.496667,0.692333,0.768318,0.307667,0.0,0.692333,0.283372,0.383988,0.395452,-0.011464,0.100616,-0.60052,0.60052,0.0
centered_proxy_residual,7,extinction,500,5000,0.5,0.5,0.488,0.51,0.694,0.769505,0.306,0.196667,0.497333,0.275616,0.384411,0.392769,-0.008358,0.108794,-0.610778,0.610778,0.394122
centered_proxy_residual,7,extinction,600,5100,0.5,0.5,0.484667,0.506667,0.749333,0.76886,0.250667,0.191,0.558333,0.278617,0.384053,0.390461,-0.006408,0.105435,-0.493762,0.493762,0.387949
centered_proxy_residual,7,extinction,700,5200,0.5,0.5,0.444667,0.466667,0.753333,0.768425,0.246667,0.205333,0.548,0.27766,0.379831,0.385878,-0.006047,0.102171,-0.502035,0.502035,0.40367
centered_proxy_residual,7,extinction,800,5300,0.5,0.5,0.478,0.5,0.744,0.765612,0.256,0.206,0.538,0.289653,0.375285,0.3808,-0.005515,0.085631,-0.514401,0.514401,0.410086
centered_proxy_residual,7,extinction,900,5400,0.5,0.5,0.508,0.53,0.652333,0.764177,0.347667,0.158,0.494333,0.296238,0.369981,0.379997,-0.010016,0.073743,-0.704254,0.704254,0.312047
centered_proxy_residual,7,extinction,1000,5500,0.5,0.5,0.508,0.53,0.693667,0.762948,0.306333,0.251667,0.442,0.298777,0.366695,0.374613,-0.007917,0.067918,-0.604605,0.604605,0.510135
centered_proxy_residual,7,extinction,1100,5600,0.5,0.5,0.458,0.48,0.592333,0.760581,0.407667,0.238333,0.354,0.308273,0.362688,0.370541,-0.007853,0.054415,-0.796224,0.796224,0.488388
centered_proxy_residual,7,extinction,1200,5700,0.5,0.5,0.464667,0.486667,0.698667,0.761581,0.301333,0.151667,0.547,0.3017,0.358543,0.370464,-0.011921,0.056843,-0.606304,0.606304,0.301524
centered_proxy_residual,7,extinction,1300,5800,0.5,0.5,0.491333,0.513333,0.647667,0.759078,0.352333,0.149,0.498667,0.314107,0.356194,0.369193,-0.012999,0.042087,-0.69723,0.69723,0.301213
centered_proxy_residual,7,extinction,1400,5900,0.5,0.5,0.481333,0.503333,0.687667,0.757751,0.312333,0.147333,0.540333,0.320975,0.354455,0.368892,-0.014437,0.03348,-0.603348,0.603348,0.30546
centered_proxy_residual,7,extinction,1500,6000,0.5,0.5,0.444667,0.466667,0.706667,0.75574,0.293333,0.149667,0.557,0.337092,0.357883,0.374456,-0.016572,0.020791,-0.593792,0.593792,0.295784
centered_proxy_residual,8,acquisition,1,1,0.95,0.05,-0.022,0.0,0.355333,0.743644,0.644667,0.303,0.052333,0.017351,0.007051,-0.028145,0.035196,-0.0103,0.696732,0.696732,-0.594118
centered_proxy_residual,8,acquisition,100,100,0.95,0.05,0.458,0.48,0.313667,0.745259,0.686333,0.0,0.313667,0.062833,0.040711,0.036733,0.003977,-0.022122,0.600511,0.600511,0.0
centered_proxy_residual,8,acquisition,200,200,0.95,0.05,0.494667,0.516667,0.342667,0.746007,0.657333,0.0,0.342667,0.124417,0.105001,0.103188,0.001813,-0.019416,0.699796,0.699796,0.0
centered_proxy_residual,8,acquisition,300,300,0.95,0.05,0.494667,0.516667,0.336,0.745475,0.664,0.0,0.336,0.191658,0.168295,0.168475,-0.00018,-0.023363,0.703419,0.703419,0.0
centered_proxy_residual,8,acquisition,400,400,0.95,0.05,0.494667,0.516667,0.345667,0.745484,0.654333,0.0,0.345667,0.261485,0.237992,0.238756,-0.000763,-0.023493,0.699258,0.699258,0.0
centered_proxy_residual,8,acquisition,500,500,0.95,0.05,0.511333,0.533333,0.332,0.746983,0.668,0.048,0.284,0.318412,0.304851,0.30272,0.00213,-0.013561,0.702893,0.702893,-0.101623
centered_proxy_residual,8,acquisition,600,600,0.95,0.05,0.461333,0.483333,0.409333,0.747871,0.590667,0.052333,0.357,0.36047,0.351308,0.349515,0.001794,-0.009162,0.799479,0.799479,-0.102214
centered_proxy_residual,8,acquisition,700,700,0.95,0.05,0.471333,0.493333,0.403333,0.748658,0.596667,0.101,0.302333,0.393407,0.386963,0.387281,-0.000318,-0.006444,0.799736,0.799736,-0.200264
centered_proxy_residual,8,acquisition,800,800,0.95,0.05,0.441333,0.463333,0.424333,0.749261,0.575667,0.105667,0.318667,0.413964,0.410913,0.411046,-0.000133,-0.00305,0.800629,0.800629,-0.199371
centered_proxy_residual,8,acquisition,900,900,0.95,0.05,0.514667,0.536667,0.416333,0.749143,0.583667,0.416333,0.0,0.439062,0.438332,0.43415,0.004182,-0.00073,0.899856,0.899856,-0.899856
centered_proxy_residual,8,acquisition,1000,1000,0.95,0.05,0.468,0.49,0.451667,0.750715,0.548333,0.100333,0.351333,0.447149,0.452512,0.452002,0.00051,0.005362,0.896757,0.896757,-0.199206
centered_proxy_residual,8,acquisition,1100,1100,0.95,0.05,0.458,0.48,0.522333,0.753509,0.477667,0.105,0.417333,0.436859,0.45796,0.456415,0.001544,0.021101,1.0,1.0,-0.201021
centered_proxy_residual,8,acquisition,1200,1200,0.95,0.05,0.468,0.49,0.511,0.75381,0.489,0.460333,0.050667,0.434997,0.45917,0.455579,0.003591,0.024173,1.0,1.0,-0.900848
centered_proxy_residual,8,acquisition,1300,1300,0.95,0.05,0.464667,0.486667,0.510333,0.755448,0.489667,0.307667,0.202667,0.424458,0.457207,0.454223,0.002984,0.032749,1.0,1.0,-0.602874
centered_proxy_residual,8,acquisition,1400,1400,0.95,0.05,0.484667,0.506667,0.498333,0.755053,0.501667,0.249,0.249333,0.417722,0.447913,0.445612,0.002301,0.030191,1.0,1.0,-0.499666
centered_proxy_residual,8,acquisition,1500,1500,0.95,0.05,0.484667,0.506667,0.488667,0.755692,0.511333,0.246333,0.242333,0.404595,0.43925,0.435506,0.003745,0.034655,1.0,1.0,-0.504093
centered_proxy_residual,8,acquisition,1600,1600,0.95,0.05,0.438,0.46,0.536,0.757537,0.464,0.158333,0.377667,0.381819,0.422698,0.42495,-0.002252,0.040879,1.0,1.0,-0.295398
centered_proxy_residual,8,acquisition,1700,1700,0.95,0.05,0.531333,0.553333,0.459,0.755798,0.541,0.412333,0.046667,0.388211,0.424976,0.419531,0.005445,0.036764,1.0,1.0,-0.89833
centered_proxy_residual,8,acquisition,1800,1800,0.95,0.05,0.501333,0.523333,0.484667,0.756551,0.515333,0.241667,0.243,0.37619,0.414915,0.412995,0.00192,0.038726,1.0,1.0,-0.498624
centered_proxy_residual,8,acquisition,1900,1900,0.95,0.05,0.498,0.52,0.482333,0.757242,0.517667,0.482333,0.0,0.370181,0.414996,0.409895,0.005101,0.044815,1.0,1.0,-1.0
centered_proxy_residual,8,acquisition,2000,2000,0.95,0.05,0.471333,0.493333,0.505333,0.759105,0.494667,0.505333,0.0,0.354902,0.410291,0.405034,0.005257,0.055389,1.0,1.0,-1.0
centered_proxy_residual,8,acquisition,2100,2100,0.95,0.05,0.484667,0.506667,0.491667,0.76006,0.508333,0.491667,0.0,0.347921,0.409166,0.403298,0.005868,0.061245,1.0,1.0,-1.0
centered_proxy_residual,8,acquisition,2200,2200,0.95,0.05,0.444667,0.466667,0.525,0.761256,0.475,0.266333,0.258667,0.333179,0.398733,0.396785,0.001948,0.065554,1.0,1.0,-0.507302
centered_proxy_residual,8,acquisition,2300,2300,0.95,0.05,0.528,0.55,0.515,0.761075,0.485,0.138,0.377,0.337822,0.401249,0.401486,-0.000236,0.063427,0.901487,0.901487,-0.298701
centered_proxy_residual,8,acquisition,2400,2400,0.95,0.05,0.494667,0.516667,0.485667,0.761391,0.514333,0.241,0.244667,0.330324,0.397327,0.395365,0.001962,0.067003,1.0,1.0,-0.496225
centered_proxy_residual,8,acquisition,2500,2500,0.95,0.05,0.501333,0.523333,0.481,0.761411,0.519,0.337,0.144,0.332065,0.400457,0.397242,0.003214,0.068391,1.0,1.0,-0.700624
centered_proxy_residual,8,acquisition,2600,2600,0.95,0.05,0.461333,0.483333,0.611,0.764228,0.389,0.257,0.354,0.318746,0.402841,0.400095,0.002747,0.084096,0.801511,0.801511,-0.303184
centered_proxy_residual,8,acquisition,2700,2700,0.95,0.05,0.494667,0.516667,0.592667,0.764267,0.407333,0.592667,0.0,0.321795,0.408504,0.402533,0.005971,0.08671,0.802364,0.802364,-0.802364
centered_proxy_residual,8,acquisition,2800,2800,0.95,0.05,0.474667,0.496667,0.650667,0.766336,0.349333,0.296667,0.354,0.310009,0.406603,0.403337,0.003265,0.096594,0.701473,0.701473,-0.19363
centered_proxy_residual,8,acquisition,2900,2900,0.95,0.05,0.488,0.51,0.640333,0.765683,0.359667,0.444,0.196333,0.311997,0.406709,0.401414,0.005295,0.094712,0.698834,0.698834,-0.493139
centered_proxy_residual,8,acquisition,3000,3000,0.95,0.05,0.464667,0.486667,0.513333,0.765941,0.486667,0.411,0.102333,0.309905,0.406467,0.400914,0.005552,0.096562,1.0,1.0,-0.800649
centered_proxy_residual,8,reversal,1,3001,0.05,0.95,0.534667,0.556667,0.552,0.76782,0.448,0.441,0.111,0.295869,0.40288,0.397321,0.005559,0.10701,1.0,1.0,-0.798913
centered_proxy_residual,8,reversal,100,3100,0.05,0.95,0.478,0.5,0.654667,0.767282,0.345333,0.307667,0.347,0.30779,0.409103,0.407501,0.001602,0.101314,0.703327,0.703327,-0.604453
centered_proxy_residual,8,reversal,200,3200,0.05,0.95,0.478,0.5,0.653667,0.765812,0.346333,0.300667,0.353,0.311103,0.403386,0.402033,0.001353,0.092283,0.698722,0.698722,-0.400152
centered_proxy_residual,8,reversal,300,3300,0.05,0.95,0.458,0.48,0.634667,0.763085,0.365333,0.290333,0.344333,0.326137,0.401719,0.401016,0.000703,0.075581,0.702564,0.702564,-0.403205
centered_proxy_residual,8,reversal,400,3400,0.05,0.95,0.524667,0.546667,0.773333,0.765338,0.226667,0.264333,0.509,0.301168,0.386348,0.388136,-0.001788,0.08518,0.498168,0.498168,-0.307578
centered_proxy_residual,8,reversal,500,3500,0.05,0.95,0.478,0.5,0.850333,0.761381,0.149667,0.400333,0.45,0.318607,0.382367,0.381652,0.000715,0.06376,0.300938,0.300938,-0.196402
centered_proxy_residual,8,reversal,600,3600,0.05,0.95,0.448,0.47,0.841333,0.75796,0.158667,0.444,0.397333,0.334073,0.380296,0.376285,0.004011,0.046223,0.300885,0.300885,-0.302782
centered_proxy_residual,8,reversal,700,3700,0.05,0.95,0.484667,0.506667,0.8,0.753588,0.2,0.651667,0.148333,0.35016,0.376973,0.365919,0.011054,0.026813,-0.003734,0.003734,-0.296131
centered_proxy_residual,8,reversal,800,3800,0.05,0.95,0.544667,0.566667,0.564333,0.749782,0.435667,0.255667,0.308667,0.365962,0.371704,0.361805,0.009899,0.005742,-0.604816,0.604816,-0.096699
centered_proxy_residual,8,reversal,900,3900,0.05,0.95,0.451333,0.473333,0.517667,0.749979,0.482333,0.31,0.207667,0.391008,0.399956,0.387499,0.012458,0.008948,-1.0,1.0,0.598841
centered_proxy_residual,8,reversal,1000,4000,0.05,0.95,0.478,0.5,0.502667,0.749178,0.497333,0.352333,0.150333,0.418336,0.431786,0.407111,0.024675,0.013451,-1.0,1.0,0.700928
centered_proxy_residual,8,reversal,1100,4100,0.05,0.95,0.444667,0.466667,0.522667,0.75108,0.477333,0.418333,0.104333,0.431284,0.460687,0.428334,0.032353,0.029403,-1.0,1.0,0.800383
centered_proxy_residual,8,reversal,1200,4200,0.05,0.95,0.408,0.43,0.561667,0.755914,0.438333,0.45,0.111667,0.42027,0.475627,0.444633,0.030994,0.055357,-1.0,1.0,0.801187
centered_proxy_residual,8,reversal,1300,4300,0.05,0.95,0.408,0.43,0.559667,0.757717,0.440333,0.223333,0.336333,0.41081,0.475443,0.446794,0.028649,0.064633,-1.0,1.0,0.399047
centered_proxy_residual,8,reversal,1400,4400,0.05,0.95,0.461333,0.483333,0.519,0.760991,0.481,0.258667,0.260333,0.381156,0.466368,0.435353,0.031014,0.085211,-1.0,1.0,0.498394
centered_proxy_residual,8,reversal,1500,4500,0.05,0.95,0.441333,0.463333,0.529333,0.763717,0.470667,0.213333,0.316,0.35206,0.449287,0.425074,0.024213,0.097227,-1.0,1.0,0.403023
centered_proxy_residual,8,extinction,1,4501,0.5,0.5,0.481333,0.503333,0.496,0.761523,0.504,0.194,0.302,0.363115,0.448999,0.423548,0.025451,0.085884,-1.0,1.0,0.391129
centered_proxy_residual,8,extinction,100,4600,0.5,0.5,0.514667,0.536667,0.501,0.765352,0.499,0.098667,0.402333,0.327989,0.431627,0.413004,0.018622,0.103638,-1.0,1.0,0.196939
centered_proxy_residual,8,extinction,200,4700,0.5,0.5,0.481333,0.503333,0.492,0.767782,0.508,0.148333,0.343667,0.301075,0.417223,0.401243,0.015981,0.116149,-1.0,1.0,0.301491
centered_proxy_residual,8,extinction,300,4800,0.5,0.5,0.468,0.49,0.65,0.770696,0.35,0.244333,0.405667,0.272287,0.404292,0.389393,0.014899,0.132004,-0.704225,0.704225,-0.102269
centered_proxy_residual,8,extinction,400,4900,0.5,0.5,0.471333,0.493333,0.715333,0.773705,0.284667,0.404667,0.310667,0.24422,0.393745,0.377642,0.016103,0.149526,-0.589779,0.589779,-0.010736
centered_proxy_residual,8,extinction,500,5000,0.5,0.5,0.554667,0.576667,0.743333,0.771019,0.256667,0.55,0.193333,0.255273,0.39094,0.372028,0.018912,0.135667,-0.497738,0.497738,0.098563
centered_proxy_residual,8,extinction,600,5100,0.5,0.5,0.491333,0.513333,0.756333,0.772377,0.243667,0.457667,0.298667,0.245169,0.386992,0.369105,0.017887,0.141823,-0.497956,0.497956,0.313282
centered_proxy_residual,8,extinction,700,5200,0.5,0.5,0.444667,0.466667,0.803333,0.771705,0.196667,0.352,0.451333,0.246354,0.382197,0.36591,0.016287,0.135844,-0.394913,0.394913,0.321189
centered_proxy_residual,8,extinction,800,5300,0.5,0.5,0.454667,0.476667,0.851,0.770116,0.149,0.500667,0.350333,0.253517,0.381168,0.361763,0.019405,0.127651,-0.304703,0.304703,0.186061
centered_proxy_residual,8,extinction,900,5400,0.5,0.5,0.531333,0.553333,0.852667,0.76685,0.147333,0.552667,0.3,0.27316,0.384473,0.360753,0.02372,0.111313,-0.296644,0.296644,0.300644
centered_proxy_residual,8,extinction,1000,5500,0.5,0.5,0.504667,0.526667,0.798667,0.765015,0.201333,0.451,0.347667,0.282543,0.382265,0.359667,0.022598,0.099722,-0.408384,0.408384,0.469464
centered_proxy_residual,8,extinction,1100,5600,0.5,0.5,0.454667,0.476667,0.806,0.76222,0.194,0.406,0.4,0.295209,0.378076,0.356554,0.021522,0.082867,-0.390604,0.390604,0.405271
centered_proxy_residual,8,extinction,1200,5700,0.5,0.5,0.454667,0.476667,0.852667,0.761914,0.147333,0.499667,0.353,0.294012,0.375985,0.352679,0.023306,0.081974,-0.30068,0.30068,0.363492
centered_proxy_residual,8,extinction,1300,5800,0.5,0.5,0.448,0.47,0.751667,0.759451,0.248333,0.403667,0.348,0.303806,0.370487,0.349367,0.02112,0.066681,-0.498661,0.498661,0.398777
centered_proxy_residual,8,extinction,1400,5900,0.5,0.5,0.491333,0.513333,0.787333,0.758463,0.212667,0.539667,0.247667,0.308433,0.372701,0.346785,0.025916,0.064269,-0.409762,0.409762,0.310129
centered_proxy_residual,8,extinction,1500,6000,0.5,0.5,0.508,0.53,0.865667,0.75805,0.134333,0.607,0.258667,0.31475,0.380431,0.348514,0.031917,0.065681,-0.272481,0.272481,0.38908
centered_proxy_residual,9,acquisition,1,1,0.95,0.05,-0.022,0.0,0.0,0.741005,1.0,0.0,0.0,0.02603,-0.045027,-0.00977,-0.035257,-0.071057,0.0,0.0,0.0
centered_proxy_residual,9,acquisition,100,100,0.95,0.05,0.508,0.53,0.442333,0.74505,0.557667,0.158,0.284333,0.071899,0.041563,0.048224,-0.006661,-0.030336,0.29155,0.29155,0.302875
centered_proxy_residual,9,acquisition,200,200,0.95,0.05,0.461333,0.483333,0.501667,0.746114,0.498333,0.193,0.308667,0.126008,0.104627,0.106591,-0.001964,-0.021381,0.206048,0.206048,0.396033
centered_proxy_residual,9,acquisition,300,300,0.95,0.05,0.524667,0.546667,0.491333,0.746633,0.508667,0.217667,0.273667,0.18741,0.172555,0.169012,0.003543,-0.014855,0.204819,0.204819,0.398414
centered_proxy_residual,9,acquisition,400,400,0.95,0.05,0.474667,0.496667,0.551333,0.747887,0.448667,0.196,0.355333,0.241106,0.232128,0.229739,0.002389,-0.008978,0.304748,0.304748,0.397029
centered_proxy_residual,9,acquisition,500,500,0.95,0.05,0.481333,0.503333,0.448,0.747556,0.552,0.104,0.344,0.288969,0.278641,0.275741,0.0029,-0.010329,0.492034,0.492034,0.205263
centered_proxy_residual,9,acquisition,600,600,0.95,0.05,0.451333,0.473333,0.422,0.748306,0.578,0.0,0.422,0.323125,0.315637,0.314489,0.001149,-0.007488,0.799747,0.799747,0.0
centered_proxy_residual,9,acquisition,700,700,0.95,0.05,0.481333,0.503333,0.399,0.748741,0.601,0.0,0.399,0.351538,0.347498,0.344647,0.002852,-0.004039,0.798532,0.798532,0.0
centered_proxy_residual,9,acquisition,800,800,0.95,0.05,0.458,0.48,0.42,0.749056,0.58,0.054333,0.365667,0.373088,0.370634,0.368071,0.002563,-0.002453,0.803059,0.803059,-0.103888
centered_proxy_residual,9,acquisition,900,900,0.95,0.05,0.531333,0.553333,0.411,0.749501,0.589,0.0,0.411,0.393429,0.39119,0.392015,-0.000825,-0.002239,0.898688,0.898688,0.0
centered_proxy_residual,9,acquisition,1000,1000,0.95,0.05,0.471333,0.493333,0.456,0.751123,0.544,0.0,0.456,0.391033,0.39791,0.398111,-0.000201,0.006877,0.894702,0.894702,0.0
centered_proxy_residual,9,acquisition,1100,1100,0.95,0.05,0.471333,0.493333,0.451,0.750588,0.549,0.0,0.451,0.400627,0.40563,0.404629,0.001001,0.005002,0.902,0.902,0.0
centered_proxy_residual,9,acquisition,1200,1200,0.95,0.05,0.471333,0.493333,0.458333,0.751373,0.541667,0.0,0.458333,0.402209,0.409439,0.411538,-0.0021,0.00723,0.899281,0.899281,0.0
centered_proxy_residual,9,acquisition,1300,1300,0.95,0.05,0.504667,0.526667,0.426667,0.750385,0.573333,0.187667,0.239,0.415909,0.420395,0.418961,0.001434,0.004486,0.900774,0.900774,-0.3962
centered_proxy_residual,9,acquisition,1400,1400,0.95,0.05,0.444667,0.466667,0.519667,0.752832,0.480333,0.310667,0.209,0.408155,0.427168,0.423768,0.0034,0.019012,1.0,1.0,-0.597819
centered_proxy_residual,9,acquisition,1500,1500,0.95,0.05,0.511333,0.533333,0.467667,0.752943,0.532333,0.230333,0.237333,0.411457,0.429812,0.428386,0.001427,0.018355,1.0,1.0,-0.492516
centered_proxy_residual,9,acquisition,1600,1600,0.95,0.05,0.471333,0.493333,0.504333,0.755445,0.495667,0.0,0.504333,0.387728,0.417991,0.41916,-0.001169,0.030263,1.0,1.0,0.0
centered_proxy_residual,9,acquisition,1700,1700,0.95,0.05,0.534667,0.556667,0.454,0.754374,0.546,0.180333,0.273667,0.393344,0.419044,0.418516,0.000529,0.0257,1.0,1.0,-0.39721
centered_proxy_residual,9,acquisition,1800,1800,0.95,0.05,0.478,0.5,0.497667,0.755405,0.502333,0.0,0.497667,0.381488,0.41067,0.413518,-0.002848,0.029183,1.0,1.0,0.0
centered_proxy_residual,9,acquisition,1900,1900,0.95,0.05,0.434667,0.456667,0.537667,0.75734,0.462333,0.0,0.537667,0.368789,0.408424,0.411661,-0.003237,0.039635,1.0,1.0,0.0
centered_proxy_residual,9,acquisition,2000,2000,0.95,0.05,0.451333,0.473333,0.530333,0.759263,0.469667,0.0,0.530333,0.359975,0.410023,0.413667,-0.003643,0.050049,1.0,1.0,0.0
centered_proxy_residual,9,acquisition,2100,2100,0.95,0.05,0.488,0.51,0.493667,0.758707,0.506333,0.0,0.493667,0.359592,0.408679,0.409524,-0.000845,0.049087,1.0,1.0,0.0
centered_proxy_residual,9,acquisition,2200,2200,0.95,0.05,0.481333,0.503333,0.496667,0.760374,0.503333,0.196,0.300667,0.344278,0.405003,0.40253,0.002474,0.060726,1.0,1.0,-0.394631
centered_proxy_residual,9,acquisition,2300,2300,0.95,0.05,0.454667,0.476667,0.526333,0.76201,0.473667,0.0,0.526333,0.327826,0.396051,0.396336,-0.000285,0.068225,1.0,1.0,0.0
centered_proxy_residual,9,acquisition,2400,2400,0.95,0.05,0.444667,0.466667,0.529,0.76344,0.471,0.0,0.529,0.316829,0.392393,0.394193,-0.0018,0.075564,1.0,1.0,0.0
centered_proxy_residual,9,acquisition,2500,2500,0.95,0.05,0.488,0.51,0.596333,0.763631,0.403667,0.252,0.344333,0.317884,0.3958,0.396187,-0.000387,0.077916,0.797235,0.797235,-0.099733
centered_proxy_residual,9,acquisition,2600,2600,0.95,0.05,0.428,0.45,0.54,0.766024,0.46,0.0,0.54,0.295732,0.385112,0.389035,-0.003923,0.08938,1.0,1.0,0.0
