feature_condition,seed,phase,phase_episode,global_episode,p_proxy_given_reward,p_proxy_given_no_reward,reward,goal_rate,SPI,CDS,causal_action_rate,proxy_action_rate,neutral_action_rate,Q_causal,Q_proxy,Q_neutral_mean,proxy_Q_advantage,proxy_vs_causal_Q,proxy_dependence,abs_proxy_dependence,proxy_action_dependence
proxy_only,9,extinction,1500,6000,0.5,0.5,0.224667,0.246667,0.515333,0.748205,0.484667,0.0,0.515333,0.16683,0.15358,0.160021,-0.006441,-0.01325,-1.0,1.0,0.0
phase_plus_proxy,0,acquisition,1,1,0.95,0.05,-0.022,0.0,1.0,0.75509,0.0,0.0,1.0,0.003734,0.010079,0.041344,-0.031265,0.006345,0.0,0.0,0.0
phase_plus_proxy,0,acquisition,100,100,0.95,0.05,0.491333,0.513333,0.147667,0.742158,0.852333,0.0,0.147667,0.113447,0.069155,0.073766,-0.004611,-0.044292,0.29892,0.29892,0.0
phase_plus_proxy,0,acquisition,200,200,0.95,0.05,0.414667,0.436667,0.389333,0.746074,0.610667,0.0,0.389333,0.167281,0.145783,0.147239,-0.001456,-0.021498,0.70066,0.70066,0.0
phase_plus_proxy,0,acquisition,300,300,0.95,0.05,0.448,0.47,0.428333,0.746948,0.571667,0.0,0.428333,0.222779,0.204941,0.208044,-0.003103,-0.017838,0.800125,0.800125,0.0
phase_plus_proxy,0,acquisition,400,400,0.95,0.05,0.418,0.44,0.541667,0.748858,0.458333,0.0,0.541667,0.264093,0.256056,0.259758,-0.003702,-0.008037,0.799202,0.799202,0.0
phase_plus_proxy,0,acquisition,500,500,0.95,0.05,0.511333,0.533333,0.425333,0.746504,0.574667,0.0,0.425333,0.318996,0.298539,0.302336,-0.003797,-0.020457,0.900494,0.900494,0.0
phase_plus_proxy,0,acquisition,600,600,0.95,0.05,0.504667,0.526667,0.482,0.74879,0.518,0.051667,0.430333,0.342541,0.338863,0.335751,0.003112,-0.003678,0.79992,0.79992,0.099105
phase_plus_proxy,0,acquisition,700,700,0.95,0.05,0.441333,0.463333,0.523667,0.748919,0.476333,0.0,0.523667,0.364151,0.358037,0.359683,-0.001646,-0.006114,0.797397,0.797397,0.0
phase_plus_proxy,0,acquisition,800,800,0.95,0.05,0.491333,0.513333,0.543333,0.749954,0.456667,0.050333,0.493,0.381811,0.384036,0.381523,0.002513,0.002225,0.900723,0.900723,0.099277
phase_plus_proxy,0,acquisition,900,900,0.95,0.05,0.474667,0.496667,0.550667,0.750177,0.449333,0.051667,0.499,0.391165,0.394854,0.392005,0.002849,0.003689,0.896873,0.896873,0.103127
phase_plus_proxy,0,acquisition,1000,1000,0.95,0.05,0.471333,0.493333,0.556,0.75127,0.444,0.0,0.556,0.39038,0.397483,0.398298,-0.000815,0.007104,0.900609,0.900609,0.0
phase_plus_proxy,0,acquisition,1100,1100,0.95,0.05,0.434667,0.456667,0.586667,0.752563,0.413333,0.045667,0.541,0.38548,0.401665,0.39933,0.002335,0.016185,0.900508,0.900508,0.099492
phase_plus_proxy,0,acquisition,1200,1200,0.95,0.05,0.444667,0.466667,0.531333,0.752084,0.468667,0.104333,0.427,0.387595,0.401906,0.398627,0.003279,0.014312,1.0,1.0,-0.196361
phase_plus_proxy,0,acquisition,1300,1300,0.95,0.05,0.491333,0.513333,0.491333,0.751999,0.508667,0.048333,0.443,0.393784,0.407639,0.404549,0.00309,0.013855,1.0,1.0,-0.098372
phase_plus_proxy,0,acquisition,1400,1400,0.95,0.05,0.478,0.5,0.504,0.753366,0.496,0.252,0.252,0.383845,0.405897,0.401721,0.004176,0.022052,1.0,1.0,-0.5
phase_plus_proxy,0,acquisition,1500,1500,0.95,0.05,0.464667,0.486667,0.513667,0.754941,0.486333,0.355667,0.158,0.37147,0.402254,0.397898,0.004355,0.030783,1.0,1.0,-0.692408
phase_plus_proxy,0,acquisition,1600,1600,0.95,0.05,0.494667,0.516667,0.491667,0.754519,0.508333,0.291667,0.2,0.372476,0.399803,0.397427,0.002376,0.027327,1.0,1.0,-0.59322
phase_plus_proxy,0,acquisition,1700,1700,0.95,0.05,0.464667,0.486667,0.512,0.75577,0.488,0.051333,0.460667,0.364072,0.396622,0.396852,-0.00023,0.03255,1.0,1.0,-0.10026
phase_plus_proxy,0,acquisition,1800,1800,0.95,0.05,0.514667,0.536667,0.467333,0.753755,0.532667,0.419667,0.047667,0.38174,0.406162,0.402597,0.003564,0.024421,1.0,1.0,-0.898003
phase_plus_proxy,0,acquisition,1900,1900,0.95,0.05,0.444667,0.466667,0.528,0.758561,0.472,0.212,0.316,0.354011,0.40302,0.401852,0.001168,0.049009,1.0,1.0,-0.401515
phase_plus_proxy,0,acquisition,2000,2000,0.95,0.05,0.518,0.54,0.466333,0.757056,0.533667,0.0,0.466333,0.365224,0.404622,0.405785,-0.001163,0.039398,1.0,1.0,0.0
phase_plus_proxy,0,acquisition,2100,2100,0.95,0.05,0.494667,0.516667,0.482667,0.758517,0.517333,0.0,0.482667,0.353084,0.400351,0.401959,-0.001608,0.047267,1.0,1.0,0.0
phase_plus_proxy,0,acquisition,2200,2200,0.95,0.05,0.528,0.55,0.513,0.759208,0.487,0.0,0.513,0.351554,0.40294,0.404307,-0.001367,0.051386,0.899077,0.899077,0.0
phase_plus_proxy,0,acquisition,2300,2300,0.95,0.05,0.524667,0.546667,0.466333,0.757588,0.533667,0.0,0.466333,0.361814,0.405156,0.405843,-0.000687,0.043341,1.0,1.0,0.0
phase_plus_proxy,0,acquisition,2400,2400,0.95,0.05,0.454667,0.476667,0.568333,0.763193,0.431667,0.515,0.053333,0.332731,0.410316,0.406185,0.00413,0.077585,0.902439,0.902439,-0.800203
phase_plus_proxy,0,acquisition,2500,2500,0.95,0.05,0.481333,0.503333,0.544333,0.762886,0.455667,0.397,0.147333,0.342984,0.418502,0.415401,0.003101,0.075518,0.897571,0.897571,-0.598315
phase_plus_proxy,0,acquisition,2600,2600,0.95,0.05,0.491333,0.513333,0.537,0.764137,0.463,0.537,0.0,0.335441,0.418927,0.414774,0.004153,0.083487,0.899029,0.899029,-0.899029
phase_plus_proxy,0,acquisition,2700,2700,0.95,0.05,0.511333,0.533333,0.527333,0.763152,0.472667,0.0,0.527333,0.343347,0.418743,0.419127,-0.000384,0.075396,0.898606,0.898606,0.0
phase_plus_proxy,0,acquisition,2800,2800,0.95,0.05,0.471333,0.493333,0.561,0.766606,0.439,0.408333,0.152667,0.322404,0.418798,0.416938,0.00186,0.096394,0.894701,0.894701,-0.801702
phase_plus_proxy,0,acquisition,2900,2900,0.95,0.05,0.444667,0.466667,0.574667,0.767961,0.425333,0.0,0.574667,0.308371,0.408503,0.412883,-0.004381,0.100131,0.898592,0.898592,0.0
phase_plus_proxy,0,acquisition,3000,3000,0.95,0.05,0.468,0.49,0.510333,0.766672,0.489667,0.256333,0.254,0.314024,0.410779,0.410008,0.000771,0.096755,1.0,1.0,-0.502286
phase_plus_proxy,0,reversal,1,3001,0.05,0.95,0.521333,0.543333,0.540333,0.768071,0.459667,0.379667,0.160667,0.302888,0.407682,0.406568,0.001114,0.104794,1.0,1.0,-0.702653
phase_plus_proxy,0,reversal,100,3100,0.05,0.95,0.478,0.5,0.547667,0.767271,0.452333,0.447667,0.1,0.313591,0.414097,0.412657,0.001441,0.100506,0.900464,0.900464,-0.899531
phase_plus_proxy,0,reversal,200,3200,0.05,0.95,0.414667,0.436667,0.555333,0.764874,0.444667,0.0,0.555333,0.328546,0.41213,0.415224,-0.003094,0.083584,0.80072,0.80072,0.0
phase_plus_proxy,0,reversal,300,3300,0.05,0.95,0.498,0.52,0.664,0.767887,0.336,0.0,0.664,0.297547,0.39509,0.401406,-0.006316,0.097544,0.700974,0.700974,0.0
phase_plus_proxy,0,reversal,400,3400,0.05,0.95,0.424667,0.446667,0.779667,0.766422,0.220333,0.0,0.779667,0.303806,0.396063,0.396243,-0.00018,0.092257,0.402313,0.402313,0.0
phase_plus_proxy,0,reversal,500,3500,0.05,0.95,0.481333,0.503333,0.752333,0.764469,0.247667,0.0,0.752333,0.296153,0.376687,0.376869,-0.000182,0.080534,0.500674,0.500674,0.0
phase_plus_proxy,0,reversal,600,3600,0.05,0.95,0.448,0.47,0.791667,0.760651,0.208333,0.094,0.697667,0.311984,0.370686,0.370673,1.2e-05,0.058702,0.394571,0.394571,-0.199153
phase_plus_proxy,0,reversal,700,3700,0.05,0.95,0.488,0.51,0.854333,0.758731,0.145667,0.0,0.854333,0.314232,0.359518,0.36303,-0.003512,0.045286,0.29527,0.29527,0.0
phase_plus_proxy,0,reversal,800,3800,0.05,0.95,0.434667,0.456667,0.756333,0.755536,0.243667,0.107,0.649333,0.33754,0.366304,0.3684,-0.002096,0.028764,-0.100295,0.100295,0.198148
phase_plus_proxy,0,reversal,900,3900,0.05,0.95,0.498,0.52,0.691333,0.752364,0.308667,0.0,0.691333,0.353575,0.357915,0.371424,-0.013509,0.004341,-0.397276,0.397276,0.0
phase_plus_proxy,0,reversal,1000,4000,0.05,0.95,0.481333,0.503333,0.649667,0.751073,0.350333,0.0,0.649667,0.379914,0.370457,0.394922,-0.024466,-0.009457,-0.692815,0.692815,0.0
phase_plus_proxy,0,reversal,1100,4100,0.05,0.95,0.464667,0.486667,0.611667,0.751365,0.388333,0.0,0.611667,0.39864,0.391962,0.415618,-0.023657,-0.006679,-0.797399,0.797399,0.0
phase_plus_proxy,0,reversal,1200,4200,0.05,0.95,0.484667,0.506667,0.597333,0.753198,0.402667,0.149,0.448333,0.403808,0.411956,0.429444,-0.017489,0.008147,-0.80053,0.80053,0.299799
phase_plus_proxy,0,reversal,1300,4300,0.05,0.95,0.424667,0.446667,0.595333,0.755981,0.404667,0.216,0.379333,0.396973,0.420824,0.438668,-0.017844,0.023851,-0.895941,0.895941,0.393921
phase_plus_proxy,0,reversal,1400,4400,0.05,0.95,0.461333,0.483333,0.558333,0.757301,0.441667,0.0,0.558333,0.386638,0.419308,0.436251,-0.016943,0.03267,-0.900136,0.900136,0.0
phase_plus_proxy,0,reversal,1500,4500,0.05,0.95,0.498,0.52,0.537667,0.759443,0.462333,0.144,0.393667,0.365874,0.415928,0.426336,-0.010407,0.050054,-0.900649,0.900649,0.29589
phase_plus_proxy,0,extinction,1,4501,0.5,0.5,0.478,0.5,0.555333,0.760163,0.444667,0.145333,0.41,0.362647,0.417047,0.426874,-0.009827,0.054401,-0.892905,0.892905,0.289509
phase_plus_proxy,0,extinction,100,4600,0.5,0.5,0.411333,0.433333,0.605333,0.763938,0.394667,0.301667,0.303667,0.331566,0.41047,0.416674,-0.006204,0.078904,-0.792503,0.792503,0.60093
phase_plus_proxy,0,extinction,200,4700,0.5,0.5,0.528,0.55,0.608333,0.767666,0.391667,0.514667,0.093667,0.299925,0.403102,0.405205,-0.002103,0.103178,-0.807005,0.807005,1.0
phase_plus_proxy,0,extinction,300,4800,0.5,0.5,0.434667,0.456667,0.651333,0.769152,0.348667,0.0,0.651333,0.284058,0.395146,0.398134,-0.002988,0.111088,-0.697799,0.697799,0.0
phase_plus_proxy,0,extinction,400,4900,0.5,0.5,0.458,0.48,0.643333,0.769626,0.356667,0.0,0.643333,0.274269,0.386349,0.391611,-0.005262,0.11208,-0.705805,0.705805,0.0
phase_plus_proxy,0,extinction,500,5000,0.5,0.5,0.484667,0.506667,0.643,0.767868,0.357,0.0,0.643,0.281701,0.38276,0.388255,-0.005495,0.101059,-0.69186,0.69186,0.0
phase_plus_proxy,0,extinction,600,5100,0.5,0.5,0.464667,0.486667,0.749333,0.770727,0.250667,0.498333,0.251,0.262821,0.382821,0.382989,-0.000168,0.12,-0.499668,0.499668,1.0
phase_plus_proxy,0,extinction,700,5200,0.5,0.5,0.481333,0.503333,0.746333,0.770369,0.253667,0.0,0.746333,0.261997,0.377711,0.379654,-0.001943,0.115714,-0.512803,0.512803,0.0
phase_plus_proxy,0,extinction,800,5300,0.5,0.5,0.478,0.5,0.747,0.768003,0.253,0.437333,0.309667,0.265122,0.367483,0.367789,-0.000306,0.102361,-0.492857,0.492857,0.89863
phase_plus_proxy,0,extinction,900,5400,0.5,0.5,0.508,0.53,0.749333,0.76791,0.250667,0.103667,0.645667,0.262185,0.364017,0.363378,0.000639,0.101832,-0.5,0.5,0.207888
phase_plus_proxy,0,extinction,1000,5500,0.5,0.5,0.451333,0.473333,0.753667,0.766422,0.246333,0.149667,0.604,0.265813,0.359641,0.357613,0.002028,0.093828,-0.503063,0.503063,0.293272
phase_plus_proxy,0,extinction,1100,5600,0.5,0.5,0.424667,0.446667,0.750333,0.765388,0.249667,0.0,0.750333,0.270075,0.355519,0.35677,-0.001251,0.085445,-0.511612,0.511612,0.0
phase_plus_proxy,0,extinction,1200,5700,0.5,0.5,0.464667,0.486667,0.706,0.761778,0.294,0.047333,0.658667,0.285651,0.350745,0.351658,-0.000914,0.065093,-0.598778,0.598778,0.092993
phase_plus_proxy,0,extinction,1300,5800,0.5,0.5,0.488,0.51,0.697667,0.760118,0.302333,0.0,0.697667,0.297765,0.350318,0.355893,-0.005575,0.052553,-0.600662,0.600662,0.0
phase_plus_proxy,0,extinction,1400,5900,0.5,0.5,0.464667,0.486667,0.694333,0.757892,0.305667,0.0,0.694333,0.310966,0.349698,0.357188,-0.007489,0.038732,-0.605281,0.605281,0.0
phase_plus_proxy,0,extinction,1500,6000,0.5,0.5,0.524667,0.546667,0.693,0.757352,0.307,0.0,0.693,0.316165,0.34977,0.360278,-0.010508,0.033605,-0.609934,0.609934,0.0
phase_plus_proxy,1,acquisition,1,1,0.95,0.05,-0.022,0.0,0.585,0.747527,0.415,0.0,0.585,-0.014078,-0.049335,-0.016334,-0.033001,-0.035257,0.803744,0.803744,0.0
phase_plus_proxy,1,acquisition,100,100,0.95,0.05,0.498,0.52,0.476333,0.745288,0.523667,0.0,0.476333,0.048977,0.019489,0.026342,-0.006853,-0.029488,1.0,1.0,0.0
phase_plus_proxy,1,acquisition,200,200,0.95,0.05,0.461333,0.483333,0.521,0.745728,0.479,0.0,0.521,0.0984,0.074709,0.076458,-0.00175,-0.023691,1.0,1.0,0.0
phase_plus_proxy,1,acquisition,300,300,0.95,0.05,0.474667,0.496667,0.454,0.746094,0.546,0.0,0.454,0.153432,0.13415,0.13232,0.001831,-0.019282,0.898417,0.898417,0.0
phase_plus_proxy,1,acquisition,400,400,0.95,0.05,0.481333,0.503333,0.444667,0.745922,0.555333,0.0,0.444667,0.209077,0.188031,0.187693,0.000338,-0.021046,0.900135,0.900135,0.0
phase_plus_proxy,1,acquisition,500,500,0.95,0.05,0.461333,0.483333,0.515667,0.747325,0.484333,0.0,0.515667,0.24712,0.232956,0.233513,-0.000557,-0.014164,1.0,1.0,0.0
phase_plus_proxy,1,acquisition,600,600,0.95,0.05,0.491333,0.513333,0.483667,0.747243,0.516333,0.0,0.483667,0.292861,0.279018,0.278601,0.000417,-0.013843,1.0,1.0,0.0
phase_plus_proxy,1,acquisition,700,700,0.95,0.05,0.514667,0.536667,0.464,0.747736,0.536,0.0,0.464,0.328535,0.318193,0.31657,0.001623,-0.010341,1.0,1.0,0.0
phase_plus_proxy,1,acquisition,800,800,0.95,0.05,0.461333,0.483333,0.519,0.750632,0.481,0.0,0.519,0.33608,0.34103,0.339687,0.001343,0.004949,1.0,1.0,0.0
phase_plus_proxy,1,acquisition,900,900,0.95,0.05,0.484667,0.506667,0.494333,0.75133,0.505667,0.0,0.494333,0.351879,0.360455,0.35933,0.001125,0.008576,1.0,1.0,0.0
phase_plus_proxy,1,acquisition,1000,1000,0.95,0.05,0.454667,0.476667,0.518667,0.750574,0.481333,0.0,0.518667,0.367114,0.36946,0.371764,-0.002305,0.002346,1.0,1.0,0.0
phase_plus_proxy,1,acquisition,1100,1100,0.95,0.05,0.491333,0.513333,0.492333,0.751223,0.507667,0.0,0.492333,0.38289,0.388407,0.391297,-0.00289,0.005517,1.0,1.0,0.0
phase_plus_proxy,1,acquisition,1200,1200,0.95,0.05,0.451333,0.473333,0.528333,0.753576,0.471667,0.0,0.528333,0.375485,0.392411,0.39722,-0.004809,0.016926,1.0,1.0,0.0
phase_plus_proxy,1,acquisition,1300,1300,0.95,0.05,0.531333,0.553333,0.447,0.752125,0.553,0.0,0.447,0.399724,0.410129,0.413216,-0.003086,0.010405,1.0,1.0,0.0
phase_plus_proxy,1,acquisition,1400,1400,0.95,0.05,0.518,0.54,0.466667,0.754284,0.533333,0.0,0.466667,0.389441,0.411253,0.414734,-0.003481,0.021812,1.0,1.0,0.0
phase_plus_proxy,1,acquisition,1500,1500,0.95,0.05,0.488,0.51,0.484333,0.754048,0.515667,0.0,0.484333,0.392557,0.412741,0.41705,-0.004309,0.020184,1.0,1.0,0.0
phase_plus_proxy,1,acquisition,1600,1600,0.95,0.05,0.494667,0.516667,0.486667,0.753816,0.513333,0.0,0.486667,0.398328,0.419014,0.421001,-0.001987,0.020686,1.0,1.0,0.0
phase_plus_proxy,1,acquisition,1700,1700,0.95,0.05,0.464667,0.486667,0.510667,0.75607,0.489333,0.254,0.256667,0.390336,0.425246,0.424326,0.00092,0.03491,1.0,1.0,-0.497389
phase_plus_proxy,1,acquisition,1800,1800,0.95,0.05,0.458,0.48,0.563333,0.75875,0.436667,0.563333,0.0,0.376995,0.428907,0.424649,0.004257,0.051912,0.899108,0.899108,-0.899108
phase_plus_proxy,1,acquisition,1900,1900,0.95,0.05,0.488,0.51,0.547,0.759389,0.453,0.547,0.0,0.378742,0.435479,0.429584,0.005895,0.056737,0.904794,0.904794,-0.904794
phase_plus_proxy,1,acquisition,2000,2000,0.95,0.05,0.511333,0.533333,0.472333,0.757874,0.527667,0.284,0.188333,0.391538,0.43775,0.435557,0.002193,0.046212,1.0,1.0,-0.60127
phase_plus_proxy,1,acquisition,2100,2100,0.95,0.05,0.461333,0.483333,0.514333,0.760008,0.485667,0.360333,0.154,0.377583,0.43592,0.433431,0.002489,0.058337,1.0,1.0,-0.700583
phase_plus_proxy,1,acquisition,2200,2200,0.95,0.05,0.474667,0.496667,0.506667,0.759881,0.493333,0.0,0.506667,0.37874,0.435169,0.434976,0.000193,0.056429,1.0,1.0,0.0
phase_plus_proxy,1,acquisition,2300,2300,0.95,0.05,0.438,0.46,0.537333,0.763769,0.462667,0.0,0.537333,0.35731,0.434949,0.435564,-0.000615,0.077639,1.0,1.0,0.0
phase_plus_proxy,1,acquisition,2400,2400,0.95,0.05,0.514667,0.536667,0.468333,0.761762,0.531667,0.0,0.468333,0.372568,0.439385,0.439897,-0.000512,0.066816,1.0,1.0,0.0
phase_plus_proxy,1,acquisition,2500,2500,0.95,0.05,0.464667,0.486667,0.507,0.7636,0.493,0.0,0.507,0.355696,0.431002,0.434541,-0.003539,0.075306,1.0,1.0,0.0
phase_plus_proxy,1,acquisition,2600,2600,0.95,0.05,0.488,0.51,0.492,0.764233,0.508,0.0,0.492,0.35391,0.433778,0.436007,-0.002229,0.079868,1.0,1.0,0.0
phase_plus_proxy,1,acquisition,2700,2700,0.95,0.05,0.454667,0.476667,0.562667,0.766949,0.437333,0.258667,0.304,0.336382,0.433103,0.432994,0.000108,0.09672,0.901718,0.901718,-0.502265
phase_plus_proxy,1,acquisition,2800,2800,0.95,0.05,0.494667,0.516667,0.537,0.765191,0.463,0.339,0.198,0.347864,0.435447,0.434763,0.000684,0.087583,0.897867,0.897867,-0.699931
phase_plus_proxy,1,acquisition,2900,2900,0.95,0.05,0.518,0.54,0.515667,0.764255,0.484333,0.139333,0.376333,0.35389,0.436444,0.435745,0.000699,0.082554,0.901365,0.901365,-0.301153
phase_plus_proxy,1,acquisition,3000,3000,0.95,0.05,0.451333,0.473333,0.571667,0.76797,0.428333,0.105667,0.466,0.32523,0.427908,0.428822,-0.000914,0.102677,0.902388,0.902388,-0.201142
phase_plus_proxy,1,reversal,1,3001,0.05,0.95,0.431333,0.453333,0.518667,0.765293,0.481333,0.0,0.518667,0.347226,0.434428,0.436034,-0.001606,0.087202,0.899128,0.899128,0.0
phase_plus_proxy,1,reversal,100,3100,0.05,0.95,0.451333,0.473333,0.582667,0.767452,0.417333,0.286333,0.296333,0.335627,0.435873,0.436027,-0.000154,0.100246,0.798979,0.798979,-0.599442
phase_plus_proxy,1,reversal,200,3200,0.05,0.95,0.518,0.54,0.628,0.769967,0.372,0.0,0.628,0.31232,0.426233,0.426594,-0.000361,0.113913,0.802878,0.802878,0.0
phase_plus_proxy,1,reversal,300,3300,0.05,0.95,0.471333,0.493333,0.692667,0.767757,0.307333,0.202333,0.490333,0.320401,0.42155,0.421091,0.000459,0.101149,0.603009,0.603009,0.396991
phase_plus_proxy,1,reversal,400,3400,0.05,0.95,0.481333,0.503333,0.699333,0.765179,0.300667,0.0,0.699333,0.327832,0.41244,0.413965,-0.001525,0.084608,0.602538,0.602538,0.0
phase_plus_proxy,1,reversal,500,3500,0.05,0.95,0.448,0.47,0.840667,0.76599,0.159333,0.259333,0.581333,0.323213,0.41276,0.411978,0.000781,0.089547,0.299311,0.299311,0.299713
phase_plus_proxy,1,reversal,600,3600,0.05,0.95,0.488,0.51,0.854667,0.763436,0.145333,0.145333,0.709333,0.323876,0.398488,0.397614,0.000873,0.074612,0.296801,0.296801,0.296801
phase_plus_proxy,1,reversal,700,3700,0.05,0.95,0.444667,0.466667,0.893667,0.761514,0.106333,0.104667,0.789,0.328335,0.390868,0.391352,-0.000484,0.062533,0.202411,0.202411,0.199239
phase_plus_proxy,1,reversal,800,3800,0.05,0.95,0.501333,0.523333,0.947,0.759041,0.053,0.0,0.947,0.323407,0.371201,0.373195,-0.001993,0.047794,-0.100379,0.100379,0.0
phase_plus_proxy,1,reversal,900,3900,0.05,0.95,0.518,0.54,0.730667,0.753558,0.269333,0.0,0.730667,0.344448,0.361245,0.365538,-0.004294,0.016797,-0.501552,0.501552,0.0
phase_plus_proxy,1,reversal,1000,4000,0.05,0.95,0.504667,0.526667,0.629667,0.75242,0.370333,0.0,0.629667,0.354709,0.365128,0.370586,-0.005458,0.010419,-0.700946,0.700946,0.0
phase_plus_proxy,1,reversal,1100,4100,0.05,0.95,0.488,0.51,0.54,0.751661,0.46,0.148,0.392,0.36729,0.37551,0.379104,-0.003594,0.00822,-0.901961,0.901961,0.302041
phase_plus_proxy,1,reversal,1200,4200,0.05,0.95,0.464667,0.486667,0.557667,0.75389,0.442333,0.306333,0.251333,0.362483,0.383035,0.387274,-0.004239,0.020552,-0.902721,0.902721,0.600654
phase_plus_proxy,1,reversal,1300,4300,0.05,0.95,0.468,0.49,0.555333,0.755637,0.444667,0.0,0.555333,0.348486,0.377138,0.384925,-0.007786,0.028653,-0.900135,0.900135,0.0
phase_plus_proxy,1,reversal,1400,4400,0.05,0.95,0.468,0.49,0.551667,0.757044,0.448333,0.451667,0.1,0.338615,0.377093,0.383072,-0.005979,0.038478,-0.900268,0.900268,0.899734
phase_plus_proxy,1,reversal,1500,4500,0.05,0.95,0.518,0.54,0.518,0.756661,0.482,0.091667,0.426333,0.33327,0.369467,0.377608,-0.008141,0.036196,-0.899254,0.899254,0.197557
phase_plus_proxy,1,extinction,1,4501,0.5,0.5,0.474667,0.496667,0.553,0.758687,0.447,0.104,0.449,0.323322,0.371166,0.378455,-0.007289,0.047844,-0.901816,0.901816,0.206213
phase_plus_proxy,1,extinction,100,4600,0.5,0.5,0.471333,0.493333,0.540667,0.761736,0.459333,0.0,0.540667,0.301737,0.369653,0.373998,-0.004345,0.067916,-0.911979,0.911979,0.0
phase_plus_proxy,1,extinction,200,4700,0.5,0.5,0.411333,0.433333,0.605667,0.76463,0.394333,0.0,0.605667,0.282998,0.366076,0.372269,-0.006193,0.083077,-0.790775,0.790775,0.0
phase_plus_proxy,1,extinction,300,4800,0.5,0.5,0.474667,0.496667,0.604,0.767124,0.396,0.0,0.604,0.271973,0.368936,0.376348,-0.007412,0.096963,-0.813699,0.813699,0.0
phase_plus_proxy,1,extinction,400,4900,0.5,0.5,0.428,0.45,0.645333,0.768184,0.354667,0.0,0.645333,0.271356,0.374672,0.380863,-0.006191,0.103316,-0.700922,0.700922,0.0
phase_plus_proxy,1,extinction,500,5000,0.5,0.5,0.521333,0.543333,0.693,0.769947,0.307,0.104667,0.588333,0.260839,0.376621,0.378163,-0.001543,0.115781,-0.61523,0.61523,0.208916
phase_plus_proxy,1,extinction,600,5100,0.5,0.5,0.508,0.53,0.692333,0.770898,0.307667,0.051333,0.641,0.255606,0.374283,0.378436,-0.004153,0.118677,-0.612475,0.612475,0.103148
phase_plus_proxy,1,extinction,700,5200,0.5,0.5,0.438,0.46,0.694333,0.768865,0.305667,0.253,0.441333,0.26392,0.373327,0.372373,0.000954,0.109407,-0.609302,0.609302,0.507692
phase_plus_proxy,1,extinction,800,5300,0.5,0.5,0.521333,0.543333,0.753333,0.768005,0.246667,0.155333,0.598,0.267801,0.369874,0.370606,-0.000732,0.102073,-0.501016,0.501016,0.305975
phase_plus_proxy,1,extinction,900,5400,0.5,0.5,0.458,0.48,0.746333,0.765523,0.253667,0.098,0.648333,0.277529,0.362617,0.36672,-0.004103,0.085088,-0.497711,0.497711,0.199864
phase_plus_proxy,1,extinction,1000,5500,0.5,0.5,0.484667,0.506667,0.689,0.763251,0.311,0.048333,0.640667,0.285303,0.356292,0.361775,-0.005483,0.07099,-0.607027,0.607027,0.099111
phase_plus_proxy,1,extinction,1100,5600,0.5,0.5,0.488,0.51,0.705333,0.762468,0.294667,0.050333,0.655,0.285855,0.350937,0.35818,-0.007243,0.065082,-0.596491,0.596491,0.099473
phase_plus_proxy,1,extinction,1200,5700,0.5,0.5,0.461333,0.483333,0.696333,0.760861,0.303667,0.0,0.696333,0.293812,0.348547,0.357466,-0.008919,0.054735,-0.616791,0.616791,0.0
phase_plus_proxy,1,extinction,1300,5800,0.5,0.5,0.454667,0.476667,0.705333,0.760216,0.294667,0.0,0.705333,0.296411,0.345928,0.356854,-0.010926,0.049517,-0.600543,0.600543,0.0
phase_plus_proxy,1,extinction,1400,5900,0.5,0.5,0.474667,0.496667,0.648333,0.756998,0.351667,0.0,0.648333,0.314494,0.345084,0.357634,-0.012551,0.030589,-0.69729,0.69729,0.0
phase_plus_proxy,1,extinction,1500,6000,0.5,0.5,0.468,0.49,0.657333,0.756784,0.342667,0.048333,0.609,0.316321,0.346853,0.357377,-0.010524,0.030532,-0.697895,0.697895,0.094957
phase_plus_proxy,2,acquisition,1,1,0.95,0.05,0.461333,0.483333,0.564667,0.748199,0.435333,0.564667,0.0,0.020486,0.024045,0.004224,0.019821,0.003558,0.903181,0.903181,-0.903181
phase_plus_proxy,2,acquisition,100,100,0.95,0.05,0.454667,0.476667,0.262,0.74413,0.738,0.0,0.262,0.083218,0.053682,0.051558,0.002124,-0.029535,0.503201,0.503201,0.0
phase_plus_proxy,2,acquisition,200,200,0.95,0.05,0.494667,0.516667,0.294667,0.744222,0.705333,0.0,0.294667,0.1478,0.120165,0.116143,0.004021,-0.027636,0.605894,0.605894,0.0
phase_plus_proxy,2,acquisition,300,300,0.95,0.05,0.441333,0.463333,0.379,0.745033,0.621,0.0,0.379,0.20739,0.183928,0.18033,0.003599,-0.023461,0.70709,0.70709,0.0
phase_plus_proxy,2,acquisition,400,400,0.95,0.05,0.511333,0.533333,0.372333,0.745777,0.627667,0.0,0.372333,0.27104,0.249147,0.249292,-0.000145,-0.021894,0.796151,0.796151,0.0
phase_plus_proxy,2,acquisition,500,500,0.95,0.05,0.441333,0.463333,0.479,0.748399,0.521,0.108667,0.370333,0.303337,0.299692,0.293402,0.00629,-0.003645,0.902072,0.902072,-0.204645
phase_plus_proxy,2,acquisition,600,600,0.95,0.05,0.451333,0.473333,0.472667,0.749125,0.527333,0.0,0.472667,0.338953,0.336747,0.334204,0.002543,-0.002207,0.902036,0.902036,0.0
