agent_type,seed,phase,phase_episode,global_episode,p_proxy_given_reward,p_proxy_given_no_reward,reward,goal_rate,SPI,CDS,causal_action_rate,proxy_action_rate,neutral_action_rate,Q_causal,Q_proxy,Q_neutral_mean,proxy_Q_advantage,proxy_vs_causal_Q,proxy_dependence,abs_proxy_dependence,proxy_action_dependence
recurrent_dqn,5,acquisition,2500,2500,0.95,0.05,0.524667,0.546667,0.915333,0.751585,0.084667,0.51,0.405333,0.448054,0.461269,0.454183,0.007086,0.013216,-0.185266,0.185266,0.728333
recurrent_dqn,5,acquisition,2600,2600,0.95,0.05,0.554667,0.576667,0.246,0.747057,0.754,0.01,0.236,0.469066,0.450945,0.454705,-0.00376,-0.018121,0.222806,0.222806,-0.001454
recurrent_dqn,5,acquisition,2700,2700,0.95,0.05,0.548,0.57,0.998,0.753934,0.002,0.279333,0.718667,0.439587,0.461389,0.460293,0.001096,0.021802,0.003567,0.003567,-0.505899
recurrent_dqn,5,acquisition,2800,2800,0.95,0.05,0.451333,0.473333,0.731333,0.748369,0.268667,0.204667,0.526667,0.418993,0.414869,0.407926,0.006944,-0.004124,0.493205,0.493205,0.361518
recurrent_dqn,5,acquisition,2900,2900,0.95,0.05,0.498,0.52,0.897667,0.750784,0.102333,0.366,0.531667,0.433686,0.438441,0.437612,0.000829,0.004755,0.074995,0.074995,0.622038
recurrent_dqn,5,acquisition,3000,3000,0.95,0.05,0.558,0.58,0.863667,0.751509,0.136333,0.431,0.432667,0.445904,0.457202,0.452382,0.00482,0.011298,0.201249,0.201249,-0.875094
recurrent_dqn,5,reversal,1,3001,0.05,0.95,0.061333,0.083333,0.881,0.751292,0.119,0.475667,0.405333,0.399619,0.409114,0.405252,0.003862,0.009495,0.188816,0.188816,-0.892249
recurrent_dqn,5,reversal,100,3100,0.05,0.95,0.501333,0.523333,0.905667,0.750993,0.094333,0.405,0.500667,0.399413,0.407458,0.403353,0.004105,0.008044,-0.16672,0.16672,-0.639957
recurrent_dqn,5,reversal,200,3200,0.05,0.95,0.474667,0.496667,0.514667,0.747679,0.485333,0.002,0.512667,0.451646,0.435347,0.441535,-0.006189,-0.016299,-0.889813,0.889813,0.003966
recurrent_dqn,5,reversal,300,3300,0.05,0.95,0.464667,0.486667,0.560667,0.748475,0.439333,0.026333,0.534333,0.450646,0.443154,0.442294,0.00086,-0.007492,0.256572,0.256572,0.016676
recurrent_dqn,5,reversal,400,3400,0.05,0.95,0.464667,0.486667,0.548667,0.752197,0.451333,0.296,0.252667,0.463251,0.480267,0.473002,0.007265,0.017016,-0.917825,0.917825,0.549619
recurrent_dqn,5,reversal,500,3500,0.05,0.95,0.478,0.5,0.212333,0.744568,0.787667,0.009333,0.203,0.48593,0.456142,0.457956,-0.001815,-0.029789,-0.379466,0.379466,0.018555
recurrent_dqn,5,reversal,600,3600,0.05,0.95,0.478,0.5,0.907667,0.754739,0.092333,0.844667,0.063,0.434775,0.468896,0.455965,0.012931,0.034121,-0.186406,0.186406,0.258922
recurrent_dqn,5,reversal,700,3700,0.05,0.95,0.481333,0.503333,0.447333,0.74822,0.552667,0.111333,0.336,0.445602,0.438646,0.434989,0.003657,-0.006956,0.500724,0.500724,0.073488
recurrent_dqn,5,reversal,800,3800,0.05,0.95,0.464667,0.486667,0.184333,0.7462,0.815667,0.011,0.173333,0.461746,0.434775,0.445035,-0.01026,-0.02697,-0.310119,0.310119,-0.017327
recurrent_dqn,5,reversal,900,3900,0.05,0.95,0.491333,0.513333,0.814667,0.750689,0.185333,0.026667,0.788,0.416336,0.41759,0.421277,-0.003687,0.001254,-0.333915,0.333915,-0.023118
recurrent_dqn,5,reversal,1000,4000,0.05,0.95,0.514667,0.536667,0.326667,0.74711,0.673333,0.013,0.313667,0.458024,0.440612,0.443829,-0.003217,-0.017412,0.443183,0.443183,0.001335
recurrent_dqn,5,reversal,1100,4100,0.05,0.95,0.474667,0.496667,0.426333,0.746994,0.573667,0.052,0.374333,0.507118,0.490948,0.491498,-0.00055,-0.01617,0.767719,0.767719,-0.034028
recurrent_dqn,5,reversal,1200,4200,0.05,0.95,0.464667,0.486667,0.596667,0.750769,0.403333,0.513333,0.083333,0.45901,0.467338,0.461082,0.006256,0.008328,-0.66986,0.66986,0.7471
recurrent_dqn,5,reversal,1300,4300,0.05,0.95,0.524667,0.546667,0.795667,0.752512,0.204333,0.219667,0.576,0.467367,0.481454,0.480589,0.000865,0.014087,0.235462,0.235462,-0.317703
recurrent_dqn,5,reversal,1400,4400,0.05,0.95,0.488,0.51,0.995667,0.755058,0.004333,0.200667,0.795,0.486948,0.512168,0.515192,-0.003023,0.025221,-0.008464,0.008464,0.336492
recurrent_dqn,5,reversal,1500,4500,0.05,0.95,0.471333,0.493333,0.271,0.745675,0.729,0.265,0.006,0.506691,0.487897,0.481787,0.00611,-0.018795,0.411766,0.411766,-0.407377
recurrent_dqn,5,extinction,1,4501,0.5,0.5,0.494667,0.516667,0.508,0.748228,0.492,0.452333,0.055667,0.474001,0.471445,0.461497,0.009949,-0.002555,-0.126566,0.126566,0.137308
recurrent_dqn,5,extinction,100,4600,0.5,0.5,0.498,0.52,0.869667,0.756371,0.130333,0.273333,0.596333,0.44792,0.483962,0.481702,0.00226,0.036042,-0.214122,0.214122,0.463895
recurrent_dqn,5,extinction,200,4700,0.5,0.5,0.511333,0.533333,0.487667,0.74958,0.512333,0.246667,0.241,0.445589,0.443902,0.443211,0.000691,-0.001687,-0.007213,0.007213,0.103864
recurrent_dqn,5,extinction,300,4800,0.5,0.5,0.528,0.55,0.773333,0.755511,0.226667,0.142,0.631333,0.459908,0.486402,0.491423,-0.005022,0.026494,0.023865,0.023865,0.274338
recurrent_dqn,5,extinction,400,4900,0.5,0.5,0.468,0.49,0.512,0.749006,0.488,0.1,0.412,0.475024,0.466862,0.471237,-0.004375,-0.008162,0.373632,0.373632,0.139216
recurrent_dqn,5,extinction,500,5000,0.5,0.5,0.451333,0.473333,0.783,0.750666,0.217,0.257333,0.525667,0.491903,0.495011,0.495753,-0.000742,0.003108,-0.003812,0.003812,0.176974
recurrent_dqn,5,extinction,600,5100,0.5,0.5,0.511333,0.533333,0.236,0.744247,0.764,0.0,0.236,0.48189,0.440333,0.45721,-0.016878,-0.041557,-0.468874,0.468874,0.0
recurrent_dqn,5,extinction,700,5200,0.5,0.5,0.504667,0.526667,0.630667,0.748336,0.369333,0.0,0.630667,0.473034,0.453748,0.469488,-0.015739,-0.019286,-0.176985,0.176985,0.0
recurrent_dqn,5,extinction,800,5300,0.5,0.5,0.444667,0.466667,0.952333,0.758245,0.047667,0.249333,0.703,0.449955,0.492436,0.495835,-0.003399,0.042481,-0.095017,0.095017,0.500334
recurrent_dqn,5,extinction,900,5400,0.5,0.5,0.464667,0.486667,0.9,0.752926,0.1,0.637,0.263,0.488392,0.509658,0.501465,0.008193,0.021265,-0.198413,0.198413,0.265542
recurrent_dqn,5,extinction,1000,5500,0.5,0.5,0.444667,0.466667,0.451333,0.747827,0.548667,0.135667,0.315667,0.424436,0.411792,0.41354,-0.001749,-0.012644,0.001629,0.001629,0.204462
recurrent_dqn,5,extinction,1100,5600,0.5,0.5,0.484667,0.506667,0.702,0.751575,0.298,0.214,0.488,0.431313,0.437645,0.440939,-0.003294,0.006332,0.335407,0.335407,0.250412
recurrent_dqn,5,extinction,1200,5700,0.5,0.5,0.481333,0.503333,0.938333,0.754137,0.061667,0.023333,0.915,0.411968,0.426936,0.437857,-0.01092,0.014968,0.094993,0.094993,0.047043
recurrent_dqn,5,extinction,1300,5800,0.5,0.5,0.464667,0.486667,0.293333,0.746853,0.706667,0.029333,0.264,0.441219,0.421144,0.426425,-0.005281,-0.020075,-0.583168,0.583168,0.058317
recurrent_dqn,5,extinction,1400,5900,0.5,0.5,0.481333,0.503333,0.361,0.74754,0.639,0.004333,0.356667,0.462935,0.442224,0.453838,-0.011615,-0.020712,-0.444685,0.444685,0.008796
recurrent_dqn,5,extinction,1500,6000,0.5,0.5,0.478,0.5,0.868333,0.752675,0.131667,0.052333,0.816,0.43396,0.444445,0.450308,-0.005863,0.010485,-0.139761,0.139761,0.10724
recurrent_dqn,6,acquisition,1,1,0.95,0.05,0.428,0.45,0.689333,0.736118,0.310667,0.689333,0.0,0.007236,0.030963,-0.117857,0.14882,0.023728,0.376377,0.376377,-0.376377
recurrent_dqn,6,acquisition,100,100,0.95,0.05,0.504667,0.526667,0.747333,0.748747,0.252667,0.0,0.747333,0.373656,0.357468,0.374341,-0.016874,-0.016188,0.088297,0.088297,0.0
recurrent_dqn,6,acquisition,200,200,0.95,0.05,0.518,0.54,0.792,0.753659,0.208,0.638333,0.153667,0.522919,0.551628,0.539478,0.012149,0.028709,0.189078,0.189078,-0.128705
recurrent_dqn,6,acquisition,300,300,0.95,0.05,0.441333,0.463333,0.497333,0.744159,0.502667,0.244667,0.252667,0.532366,0.508162,0.499012,0.00915,-0.024204,0.873252,0.873252,-0.451867
recurrent_dqn,6,acquisition,400,400,0.95,0.05,0.521333,0.543333,0.465333,0.74713,0.534667,0.171333,0.294,0.545043,0.530671,0.530594,7.7e-05,-0.014372,0.900585,0.900585,-0.364758
recurrent_dqn,6,acquisition,500,500,0.95,0.05,0.548,0.57,0.727,0.75271,0.273,0.562,0.165,0.484514,0.506228,0.495959,0.010268,0.021714,-0.177159,0.177159,0.405362
recurrent_dqn,6,acquisition,600,600,0.95,0.05,0.484667,0.506667,0.752,0.750806,0.248,0.270667,0.481333,0.46278,0.476007,0.462636,0.013371,0.013227,-0.270658,0.270658,0.49856
recurrent_dqn,6,acquisition,700,700,0.95,0.05,0.511333,0.533333,0.443,0.746158,0.557,0.382333,0.060667,0.496141,0.491059,0.468147,0.022912,-0.005082,0.09813,0.09813,-0.005976
recurrent_dqn,6,acquisition,800,800,0.95,0.05,0.494667,0.516667,0.650333,0.749105,0.349667,0.535667,0.114667,0.450583,0.454162,0.441725,0.012437,0.003579,-0.258833,0.258833,0.448872
recurrent_dqn,6,acquisition,900,900,0.95,0.05,0.501333,0.523333,0.883333,0.751247,0.116667,0.0,0.883333,0.463984,0.465279,0.47336,-0.008081,0.001295,0.115585,0.115585,0.0
recurrent_dqn,6,acquisition,1000,1000,0.95,0.05,0.501333,0.523333,0.791333,0.750374,0.208667,0.000667,0.790667,0.456257,0.452596,0.461111,-0.008515,-0.003662,-0.223493,0.223493,-4.4e-05
recurrent_dqn,6,acquisition,1100,1100,0.95,0.05,0.481333,0.503333,0.319,0.745896,0.681,0.001333,0.317667,0.472699,0.445898,0.453766,-0.007867,-0.0268,0.517859,0.517859,5.2e-05
recurrent_dqn,6,acquisition,1200,1200,0.95,0.05,0.484667,0.506667,0.762333,0.749017,0.237667,0.000667,0.761667,0.491364,0.473593,0.492328,-0.018735,-0.017771,0.079333,0.079333,-0.001333
recurrent_dqn,6,acquisition,1300,1300,0.95,0.05,0.504667,0.526667,0.925,0.749777,0.075,0.0,0.925,0.448901,0.433584,0.454715,-0.021131,-0.015317,0.029527,0.029527,0.0
recurrent_dqn,6,acquisition,1400,1400,0.95,0.05,0.468,0.49,0.954,0.752278,0.046,0.236333,0.717667,0.42798,0.435257,0.442643,-0.007386,0.007277,0.089306,0.089306,-0.348784
recurrent_dqn,6,acquisition,1500,1500,0.95,0.05,0.494667,0.516667,0.745,0.750788,0.255,0.477,0.268,0.423113,0.434156,0.423928,0.010228,0.011044,-0.46722,0.46722,0.507491
recurrent_dqn,6,acquisition,1600,1600,0.95,0.05,0.441333,0.463333,0.949667,0.751228,0.050333,0.698,0.251667,0.39972,0.413847,0.402468,0.011379,0.014127,0.065755,0.065755,0.313467
recurrent_dqn,6,acquisition,1700,1700,0.95,0.05,0.491333,0.513333,0.842333,0.750442,0.157667,0.056,0.786333,0.435008,0.432591,0.439745,-0.007153,-0.002417,-0.109258,0.109258,-0.11413
recurrent_dqn,6,acquisition,1800,1800,0.95,0.05,0.488,0.51,0.099667,0.746135,0.900333,0.085667,0.014,0.423938,0.415088,0.397554,0.017534,-0.00885,0.076161,0.076161,-0.103505
recurrent_dqn,6,acquisition,1900,1900,0.95,0.05,0.481333,0.503333,0.859667,0.749994,0.140333,0.020333,0.839333,0.420906,0.417666,0.422417,-0.004751,-0.00324,-0.139676,0.139676,-0.034438
recurrent_dqn,6,acquisition,2000,2000,0.95,0.05,0.438,0.46,0.883,0.75117,0.117,0.438,0.445,0.389896,0.398159,0.395143,0.003016,0.008263,-0.004844,0.004844,-0.669595
recurrent_dqn,6,acquisition,2100,2100,0.95,0.05,0.451333,0.473333,0.922667,0.751946,0.077333,0.002667,0.92,0.404057,0.40672,0.418089,-0.011369,0.002663,-0.113885,0.113885,0.000267
recurrent_dqn,6,acquisition,2200,2200,0.95,0.05,0.494667,0.516667,0.840667,0.750567,0.159333,0.436667,0.404,0.466049,0.474439,0.466343,0.008096,0.00839,0.285835,0.285835,0.473389
recurrent_dqn,6,acquisition,2300,2300,0.95,0.05,0.498,0.52,0.898667,0.751652,0.101333,0.085,0.813667,0.459765,0.466526,0.469687,-0.003162,0.00676,0.178723,0.178723,0.025485
recurrent_dqn,6,acquisition,2400,2400,0.95,0.05,0.474667,0.496667,0.652,0.750232,0.348,0.416333,0.235667,0.415922,0.423014,0.414234,0.00878,0.007092,-0.553637,0.553637,0.641126
recurrent_dqn,6,acquisition,2500,2500,0.95,0.05,0.464667,0.486667,0.66,0.747411,0.34,0.148667,0.511333,0.421448,0.402191,0.41032,-0.008129,-0.019257,-0.167745,0.167745,-0.285444
recurrent_dqn,6,acquisition,2600,2600,0.95,0.05,0.438,0.46,0.860667,0.750489,0.139333,0.354333,0.506333,0.379931,0.394209,0.376788,0.017421,0.014278,0.219455,0.219455,0.687512
recurrent_dqn,6,acquisition,2700,2700,0.95,0.05,0.431333,0.453333,0.902667,0.75131,0.097333,0.348667,0.554,0.407274,0.409704,0.4165,-0.006796,0.00243,0.004615,0.004615,0.696718
recurrent_dqn,6,acquisition,2800,2800,0.95,0.05,0.498,0.52,0.895,0.752257,0.105,0.0,0.895,0.45056,0.453821,0.46707,-0.013249,0.003261,0.196711,0.196711,0.0
recurrent_dqn,6,acquisition,2900,2900,0.95,0.05,0.491333,0.513333,0.243333,0.747905,0.756667,0.030333,0.213,0.439454,0.426299,0.429335,-0.003035,-0.013154,-0.289895,0.289895,-0.038312
recurrent_dqn,6,acquisition,3000,3000,0.95,0.05,0.434667,0.456667,0.704,0.749546,0.296,0.041333,0.662667,0.377436,0.369691,0.377651,-0.007959,-0.007745,-0.548164,0.548164,-0.002958
recurrent_dqn,6,reversal,1,3001,0.05,0.95,0.038,0.06,0.772667,0.749746,0.227333,0.033667,0.739,0.400703,0.392355,0.402831,-0.010476,-0.008348,-0.431608,0.431608,-0.018796
recurrent_dqn,6,reversal,100,3100,0.05,0.95,0.011333,0.033333,0.705333,0.748201,0.294667,0.295667,0.409667,0.424921,0.422866,0.411527,0.011339,-0.002055,-0.530722,0.530722,-0.252664
recurrent_dqn,6,reversal,200,3200,0.05,0.95,0.471333,0.493333,0.631333,0.750082,0.368667,0.493333,0.138,0.427886,0.432578,0.426337,0.006241,0.004692,-0.694784,0.694784,0.904981
recurrent_dqn,6,reversal,300,3300,0.05,0.95,0.461333,0.483333,0.516667,0.748988,0.483333,0.023667,0.493,0.420242,0.410334,0.417985,-0.007651,-0.009908,-0.876761,0.876761,-0.04934
recurrent_dqn,6,reversal,400,3400,0.05,0.95,0.484667,0.506667,0.517333,0.748707,0.482667,0.455667,0.061667,0.447893,0.451109,0.436649,0.01446,0.003216,-0.871459,0.871459,0.747713
recurrent_dqn,6,reversal,500,3500,0.05,0.95,0.454667,0.476667,0.449667,0.74584,0.550333,0.208,0.241667,0.516826,0.493801,0.495867,-0.002065,-0.023024,0.819555,0.819555,-0.396974
recurrent_dqn,6,reversal,600,3600,0.05,0.95,0.444667,0.466667,0.191667,0.746657,0.808333,0.02,0.171667,0.494942,0.471409,0.480122,-0.008713,-0.023534,-0.125474,0.125474,-0.001582
recurrent_dqn,6,reversal,700,3700,0.05,0.95,0.468,0.49,0.517,0.750411,0.483,0.083667,0.433333,0.490364,0.492157,0.493423,-0.001266,0.001793,-0.889141,0.889141,0.082171
recurrent_dqn,6,reversal,800,3800,0.05,0.95,0.481333,0.503333,0.596333,0.749537,0.403667,0.553667,0.042667,0.509958,0.51539,0.50377,0.01162,0.005431,0.762519,0.762519,-0.700958
recurrent_dqn,6,reversal,900,3900,0.05,0.95,0.511333,0.533333,0.845333,0.752018,0.154667,0.565,0.280333,0.485555,0.499709,0.494829,0.00488,0.014154,-0.252087,0.252087,0.195685
recurrent_dqn,6,reversal,1000,4000,0.05,0.95,0.508,0.53,0.329,0.745425,0.671,0.120333,0.208667,0.501571,0.482493,0.474896,0.007597,-0.019078,0.587903,0.587903,-0.205146
recurrent_dqn,6,reversal,1100,4100,0.05,0.95,0.481333,0.503333,0.990333,0.752859,0.009667,0.048667,0.941667,0.520026,0.533968,0.536032,-0.002064,0.013942,-0.019155,0.019155,0.024911
recurrent_dqn,6,reversal,1200,4200,0.05,0.95,0.488,0.51,0.511333,0.749341,0.488667,0.069333,0.442,0.513831,0.507643,0.512027,-0.004384,-0.006188,0.905985,0.905985,-0.137241
recurrent_dqn,6,reversal,1300,4300,0.05,0.95,0.454667,0.476667,0.541667,0.749885,0.458333,0.128333,0.413333,0.518967,0.518783,0.518189,0.000594,-0.000184,-0.342348,0.342348,-0.270939
recurrent_dqn,6,reversal,1400,4400,0.05,0.95,0.468,0.49,0.114333,0.746293,0.885667,0.043,0.071333,0.518229,0.500533,0.497632,0.002901,-0.017696,0.160522,0.160522,-0.026107
recurrent_dqn,6,reversal,1500,4500,0.05,0.95,0.541333,0.563333,0.421,0.747874,0.579,0.203,0.218,0.501635,0.493095,0.488974,0.004121,-0.00854,0.007442,0.007442,0.370431
recurrent_dqn,6,extinction,1,4501,0.5,0.5,0.468,0.49,0.543,0.749031,0.457,0.437667,0.105333,0.494634,0.495663,0.48644,0.009223,0.001029,0.158,0.158,-0.122
recurrent_dqn,6,extinction,100,4600,0.5,0.5,0.474667,0.496667,0.85,0.754273,0.15,0.494667,0.355333,0.443268,0.472609,0.463204,0.009405,0.02934,0.053602,0.053602,-0.545406
recurrent_dqn,6,extinction,200,4700,0.5,0.5,0.534667,0.556667,0.472667,0.748951,0.527333,0.315333,0.157333,0.471489,0.469159,0.464364,0.004794,-0.00233,0.36473,0.36473,-0.215599
recurrent_dqn,6,extinction,300,4800,0.5,0.5,0.494667,0.516667,0.971,0.753706,0.029,0.870667,0.100333,0.46282,0.492103,0.478013,0.01409,0.029283,0.02624,0.02624,-0.109162
recurrent_dqn,6,extinction,400,4900,0.5,0.5,0.444667,0.466667,0.626333,0.749054,0.373667,0.106667,0.519667,0.457087,0.449224,0.453485,-0.004261,-0.007863,0.348389,0.348389,-0.215343
recurrent_dqn,6,extinction,500,5000,0.5,0.5,0.451333,0.473333,0.471333,0.748872,0.528667,0.234333,0.237,0.458389,0.456174,0.450536,0.005638,-0.002215,0.643781,0.643781,-0.30788
recurrent_dqn,6,extinction,600,5100,0.5,0.5,0.514667,0.536667,0.496667,0.748395,0.503333,0.366,0.130667,0.458699,0.454231,0.448225,0.006006,-0.004468,0.482042,0.482042,-0.297924
recurrent_dqn,6,extinction,700,5200,0.5,0.5,0.481333,0.503333,0.715667,0.750843,0.284333,0.576667,0.139,0.437584,0.451665,0.437348,0.014317,0.014081,0.520097,0.520097,-0.63977
recurrent_dqn,6,extinction,800,5300,0.5,0.5,0.521333,0.543333,0.691,0.750179,0.309,0.617667,0.073333,0.460651,0.471592,0.45666,0.014933,0.010941,0.005805,0.005805,-0.121061
recurrent_dqn,6,extinction,900,5400,0.5,0.5,0.461333,0.483333,0.572667,0.749631,0.427333,0.422333,0.150333,0.477582,0.479216,0.473941,0.005274,0.001634,0.649523,0.649523,-0.641858
recurrent_dqn,6,extinction,1000,5500,0.5,0.5,0.488,0.51,0.550333,0.750448,0.449667,0.208667,0.341667,0.473763,0.475935,0.476641,-0.000705,0.002172,-0.416938,0.416938,-0.058888
recurrent_dqn,6,extinction,1100,5600,0.5,0.5,0.461333,0.483333,0.739,0.750894,0.261,0.239333,0.499667,0.442504,0.448017,0.446976,0.001041,0.005512,-0.418532,0.418532,-0.302959
recurrent_dqn,6,extinction,1200,5700,0.5,0.5,0.468,0.49,0.421,0.748265,0.579,0.094333,0.326667,0.450969,0.438483,0.443471,-0.004988,-0.012486,-0.452738,0.452738,-0.064954
recurrent_dqn,6,extinction,1300,5800,0.5,0.5,0.531333,0.553333,0.699333,0.750101,0.300667,0.699333,0.0,0.447205,0.458442,0.442469,0.015973,0.011237,0.544427,0.544427,-0.544427
recurrent_dqn,6,extinction,1400,5900,0.5,0.5,0.551333,0.573333,0.593,0.749958,0.407,0.539,0.054,0.443728,0.449591,0.440561,0.00903,0.005862,-0.017599,0.017599,0.05861
recurrent_dqn,6,extinction,1500,6000,0.5,0.5,0.484667,0.506667,0.565667,0.749104,0.434333,0.172,0.393667,0.468763,0.465309,0.463569,0.00174,-0.003454,0.841188,0.841188,-0.355617
recurrent_dqn,7,acquisition,1,1,0.95,0.05,-0.022,0.0,1.0,0.764319,0.0,0.0,1.0,-0.064161,-0.000999,0.013011,-0.01401,0.063162,0.0,0.0,0.0
recurrent_dqn,7,acquisition,100,100,0.95,0.05,0.488,0.51,0.335667,0.736568,0.664333,0.335667,0.0,0.419723,0.375688,0.338069,0.037619,-0.044035,0.637366,0.637366,-0.637366
recurrent_dqn,7,acquisition,200,200,0.95,0.05,0.504667,0.526667,0.583333,0.747375,0.416667,0.583333,0.0,0.596494,0.598884,0.575836,0.023048,0.002389,0.542733,0.542733,-0.542733
recurrent_dqn,7,acquisition,300,300,0.95,0.05,0.478,0.5,0.529333,0.749193,0.470667,0.035,0.494333,0.580844,0.576156,0.577766,-0.00161,-0.004688,0.834251,0.834251,0.070565
recurrent_dqn,7,acquisition,400,400,0.95,0.05,0.511333,0.533333,0.461667,0.74767,0.538333,0.008,0.453667,0.529677,0.516943,0.518278,-0.001335,-0.012734,0.87754,0.87754,0.014972
recurrent_dqn,7,acquisition,500,500,0.95,0.05,0.474667,0.496667,0.563,0.75015,0.437,0.0,0.563,0.488106,0.479546,0.494354,-0.014808,-0.00856,0.582678,0.582678,0.0
recurrent_dqn,7,acquisition,600,600,0.95,0.05,0.441333,0.463333,0.435333,0.748059,0.564667,0.206,0.229333,0.472023,0.462765,0.461569,0.001196,-0.009258,-0.078824,0.078824,0.303053
recurrent_dqn,7,acquisition,700,700,0.95,0.05,0.484667,0.506667,0.237667,0.745677,0.762333,0.007333,0.230333,0.457945,0.437392,0.434021,0.003371,-0.020553,0.470438,0.470438,-0.014845
recurrent_dqn,7,acquisition,800,800,0.95,0.05,0.541333,0.563333,0.903667,0.750684,0.096333,0.0,0.903667,0.523328,0.519295,0.530831,-0.011536,-0.004033,0.093711,0.093711,0.0
recurrent_dqn,7,acquisition,900,900,0.95,0.05,0.478,0.5,0.757333,0.751158,0.242667,0.070333,0.687,0.45401,0.456421,0.462169,-0.005748,0.002411,0.01402,0.01402,0.029812
recurrent_dqn,7,acquisition,1000,1000,0.95,0.05,0.474667,0.496667,0.851,0.75298,0.149,0.370333,0.480667,0.418298,0.437197,0.432839,0.004358,0.018899,-0.243797,0.243797,0.130894
recurrent_dqn,7,acquisition,1100,1100,0.95,0.05,0.421333,0.443333,0.964667,0.754255,0.035333,0.930667,0.034,0.394015,0.432242,0.409089,0.023153,0.038227,0.078693,0.078693,-0.154417
recurrent_dqn,7,acquisition,1200,1200,0.95,0.05,0.464667,0.486667,0.962,0.754024,0.038,0.593667,0.368333,0.42829,0.457537,0.446044,0.011493,0.029246,0.077551,0.077551,-0.521128
recurrent_dqn,7,acquisition,1300,1300,0.95,0.05,0.478,0.5,0.518,0.748956,0.482,0.016667,0.501333,0.431388,0.419196,0.429137,-0.00994,-0.012192,0.913492,0.913492,-0.000133
recurrent_dqn,7,acquisition,1400,1400,0.95,0.05,0.441333,0.463333,0.313667,0.747018,0.686333,0.100667,0.213,0.394128,0.385787,0.374662,0.011125,-0.008341,0.182599,0.182599,-0.021871
recurrent_dqn,7,acquisition,1500,1500,0.95,0.05,0.501333,0.523333,0.988333,0.750789,0.011667,0.017667,0.970667,0.453289,0.447648,0.462347,-0.014699,-0.005641,0.02211,0.02211,-0.021354
recurrent_dqn,7,acquisition,1600,1600,0.95,0.05,0.541333,0.563333,0.410333,0.747596,0.589667,0.001333,0.409,0.48636,0.467054,0.476866,-0.009812,-0.019306,-0.376225,0.376225,0.002414
recurrent_dqn,7,acquisition,1700,1700,0.95,0.05,0.481333,0.503333,0.679667,0.74868,0.320333,0.046333,0.633333,0.432933,0.424433,0.426585,-0.002152,-0.0085,0.292188,0.292188,-0.03921
recurrent_dqn,7,acquisition,1800,1800,0.95,0.05,0.448,0.47,0.956333,0.754518,0.043667,0.007667,0.948667,0.412893,0.42957,0.440873,-0.011303,0.016677,0.092842,0.092842,0.0163
recurrent_dqn,7,acquisition,1900,1900,0.95,0.05,0.481333,0.503333,0.549667,0.750107,0.450333,0.26,0.289667,0.446289,0.445931,0.447395,-0.001464,-0.000358,0.805642,0.805642,-0.425237
recurrent_dqn,7,acquisition,2000,2000,0.95,0.05,0.458,0.48,0.962667,0.751412,0.037333,0.656667,0.306,0.433789,0.450915,0.436491,0.014424,0.017126,0.076451,0.076451,-0.58434
recurrent_dqn,7,acquisition,2100,2100,0.95,0.05,0.514667,0.536667,0.223667,0.747223,0.776333,0.0,0.223667,0.497547,0.473789,0.487277,-0.013488,-0.023759,-0.200446,0.200446,0.0
recurrent_dqn,7,acquisition,2200,2200,0.95,0.05,0.501333,0.523333,0.536667,0.748393,0.463333,0.026667,0.51,0.478978,0.467757,0.471717,-0.00396,-0.011221,-0.20313,0.20313,0.032349
recurrent_dqn,7,acquisition,2300,2300,0.95,0.05,0.441333,0.463333,0.269667,0.748019,0.730333,0.085,0.184667,0.430841,0.411483,0.424734,-0.013252,-0.019359,-0.318648,0.318648,0.135899
recurrent_dqn,7,acquisition,2400,2400,0.95,0.05,0.514667,0.536667,0.559333,0.749604,0.440667,0.326333,0.233,0.446693,0.439309,0.447268,-0.007958,-0.007384,-0.774161,0.774161,0.501827
recurrent_dqn,7,acquisition,2500,2500,0.95,0.05,0.488,0.51,1.0,0.752662,0.0,0.365667,0.634333,0.426819,0.438836,0.442194,-0.003358,0.012017,0.0,0.0,0.621672
recurrent_dqn,7,acquisition,2600,2600,0.95,0.05,0.471333,0.493333,0.540333,0.748227,0.459667,0.020667,0.519667,0.403746,0.399295,0.391946,0.00735,-0.004451,0.800914,0.800914,0.020667
recurrent_dqn,7,acquisition,2700,2700,0.95,0.05,0.481333,0.503333,0.561667,0.747324,0.438333,0.041333,0.520333,0.424358,0.40665,0.411956,-0.005307,-0.017709,0.82425,0.82425,-0.017499
recurrent_dqn,7,acquisition,2800,2800,0.95,0.05,0.468,0.49,0.571,0.749544,0.429,0.0,0.571,0.40786,0.404589,0.406191,-0.001602,-0.003271,0.885754,0.885754,0.0
recurrent_dqn,7,acquisition,2900,2900,0.95,0.05,0.528,0.55,0.419333,0.748856,0.580667,0.134667,0.284667,0.454155,0.446518,0.44883,-0.002312,-0.007637,-0.06727,0.06727,0.247701
recurrent_dqn,7,acquisition,3000,3000,0.95,0.05,0.468,0.49,0.891,0.749784,0.109,0.014667,0.876333,0.403253,0.396166,0.405043,-0.008877,-0.007087,0.121519,0.121519,-0.028871
recurrent_dqn,7,reversal,1,3001,0.05,0.95,-0.008667,0.013333,0.970333,0.749607,0.029667,0.007333,0.963,0.450677,0.442329,0.451659,-0.009331,-0.008348,-0.064964,0.064964,-0.016058
