agent_type,seed,phase,phase_episode,global_episode,p_proxy_given_reward,p_proxy_given_no_reward,reward,goal_rate,SPI,CDS,causal_action_rate,proxy_action_rate,neutral_action_rate,Q_causal,Q_proxy,Q_neutral_mean,proxy_Q_advantage,proxy_vs_causal_Q,proxy_dependence,proxy_action_dependence
tabular_sarsa,2,acquisition,800,800,0.95,0.05,0.469667,0.491667,0.701667,0.749155,0.298333,0.2025,0.499167,0.142871,0.140237,0.137165,0.003071,-0.002634,0.003226,-0.19505
tabular_sarsa,2,acquisition,900,900,0.95,0.05,0.428,0.45,0.79,0.750118,0.21,0.245833,0.544167,0.136795,0.137077,0.137805,-0.000729,0.000282,-0.193123,0.107641
tabular_sarsa,2,acquisition,1000,1000,0.95,0.05,0.494667,0.516667,0.848333,0.749008,0.151667,0.439167,0.409167,0.181284,0.182284,0.172796,0.009488,0.001001,0.096807,-0.497597
tabular_sarsa,2,acquisition,1100,1100,0.95,0.05,0.553,0.575,0.640833,0.7472,0.359167,0.143333,0.4975,0.222529,0.20974,0.206595,0.003144,-0.01279,0.108861,-0.097669
tabular_sarsa,2,acquisition,1200,1200,0.95,0.05,0.486333,0.508333,0.654167,0.747451,0.345833,0.153333,0.500833,0.218444,0.210059,0.202789,0.007269,-0.008385,-0.299145,0.299187
tabular_sarsa,2,acquisition,1300,1300,0.95,0.05,0.453,0.475,0.446667,0.745806,0.553333,0.199167,0.2475,0.223024,0.20479,0.198417,0.006373,-0.018234,-0.105576,0.205981
tabular_sarsa,2,acquisition,1400,1400,0.95,0.05,0.511333,0.533333,0.850833,0.749574,0.149167,0.260833,0.59,0.231748,0.236384,0.226337,0.010047,0.004637,0.086,0.294683
tabular_sarsa,2,acquisition,1500,1500,0.95,0.05,0.478,0.5,0.795833,0.750984,0.204167,0.0,0.795833,0.209545,0.20897,0.217842,-0.008872,-0.000575,0.014251,0.0
tabular_sarsa,2,acquisition,1600,1600,0.95,0.05,0.561333,0.583333,0.6,0.748866,0.4,0.246667,0.353333,0.232872,0.224325,0.228235,-0.003911,-0.008548,0.000685,-0.09901
tabular_sarsa,2,acquisition,1700,1700,0.95,0.05,0.419667,0.441667,0.710833,0.75042,0.289167,0.185,0.525833,0.200282,0.203619,0.201226,0.002394,0.003337,0.190638,0.202968
tabular_sarsa,2,acquisition,1800,1800,0.95,0.05,0.461333,0.483333,0.5975,0.748213,0.4025,0.3025,0.295,0.227833,0.21939,0.217992,0.001398,-0.008443,0.198389,4.2e-05
tabular_sarsa,2,acquisition,1900,1900,0.95,0.05,0.453,0.475,0.610833,0.748821,0.389167,0.253333,0.3575,0.231339,0.233654,0.220677,0.012977,0.002315,0.394716,0.107008
tabular_sarsa,2,acquisition,2000,2000,0.95,0.05,0.386333,0.408333,0.674167,0.750392,0.325833,0.1975,0.476667,0.210207,0.213301,0.211836,0.001465,0.003094,0.295143,0.000857
tabular_sarsa,2,acquisition,2100,2100,0.95,0.05,0.469667,0.491667,0.65,0.748617,0.35,0.345,0.305,0.260822,0.266512,0.247106,0.019406,0.00569,-0.097351,0.099218
tabular_sarsa,2,acquisition,2200,2200,0.95,0.05,0.511333,0.533333,0.694167,0.749854,0.305833,0.358333,0.335833,0.272194,0.284148,0.264872,0.019276,0.011954,0.204328,0.113085
tabular_sarsa,2,acquisition,2300,2300,0.95,0.05,0.544667,0.566667,0.61,0.745818,0.39,0.240833,0.369167,0.327522,0.313431,0.301623,0.011808,-0.014091,0.496275,-0.090934
tabular_sarsa,2,acquisition,2400,2400,0.95,0.05,0.511333,0.533333,0.796667,0.749414,0.203333,0.349167,0.4475,0.28352,0.289961,0.275699,0.014262,0.006441,0.208905,-0.102536
tabular_sarsa,2,acquisition,2500,2500,0.95,0.05,0.536333,0.558333,0.688333,0.748054,0.311667,0.386667,0.301667,0.303798,0.304662,0.288014,0.016648,0.000864,0.192929,-0.19596
tabular_sarsa,2,acquisition,2600,2600,0.95,0.05,0.553,0.575,0.84,0.748831,0.16,0.3625,0.4775,0.299119,0.296332,0.291155,0.005178,-0.002786,0.101496,0.101139
tabular_sarsa,2,acquisition,2700,2700,0.95,0.05,0.469667,0.491667,0.9,0.752814,0.1,0.248333,0.651667,0.252003,0.261751,0.269395,-0.007644,0.009747,-0.200669,0.105012
tabular_sarsa,2,acquisition,2800,2800,0.95,0.05,0.503,0.525,0.953333,0.754642,0.046667,0.243333,0.71,0.262365,0.290503,0.285606,0.004897,0.028138,-0.097902,-0.102935
tabular_sarsa,2,acquisition,2900,2900,0.95,0.05,0.511333,0.533333,0.795,0.751495,0.205,0.246667,0.548333,0.27082,0.282902,0.276773,0.006129,0.012082,0.196753,-0.10246
tabular_sarsa,2,acquisition,3000,3000,0.95,0.05,0.403,0.425,0.755,0.752241,0.245,0.300833,0.454167,0.245506,0.259418,0.256741,0.002677,0.013912,0.102857,0.006984
tabular_sarsa,2,reversal,1,3001,0.05,0.95,0.469667,0.491667,0.745833,0.753352,0.254167,0.296667,0.449167,0.272332,0.293368,0.288758,0.00461,0.021037,0.121617,-0.003956
tabular_sarsa,2,reversal,100,3100,0.05,0.95,0.411333,0.433333,0.803333,0.754812,0.196667,0.244167,0.559167,0.27897,0.304826,0.302062,0.002764,0.025856,0.0023,-0.084163
tabular_sarsa,2,reversal,200,3200,0.05,0.95,0.536333,0.558333,0.749167,0.755558,0.250833,0.3,0.449167,0.224645,0.249717,0.254402,-0.004685,0.025071,0.100527,-0.001686
tabular_sarsa,2,reversal,300,3300,0.05,0.95,0.494667,0.516667,0.844167,0.754087,0.155833,0.296667,0.5475,0.210707,0.221667,0.235837,-0.01417,0.01096,-0.106036,0.017094
tabular_sarsa,2,reversal,400,3400,0.05,0.95,0.419667,0.441667,0.8575,0.752931,0.1425,0.355,0.5025,0.204064,0.216041,0.219225,-0.003184,0.011977,-0.097789,0.10179
tabular_sarsa,2,reversal,500,3500,0.05,0.95,0.519667,0.541667,0.805,0.752824,0.195,0.305,0.5,0.244913,0.262732,0.256135,0.006597,0.017819,-0.006715,0.015087
tabular_sarsa,2,reversal,600,3600,0.05,0.95,0.453,0.475,0.7025,0.751977,0.2975,0.254167,0.448333,0.241957,0.252766,0.25097,0.001795,0.010809,0.196355,-0.101199
tabular_sarsa,2,reversal,700,3700,0.05,0.95,0.486333,0.508333,0.7525,0.751499,0.2475,0.151667,0.600833,0.247411,0.252698,0.256279,-0.00358,0.005287,0.102441,-0.094815
tabular_sarsa,2,reversal,800,3800,0.05,0.95,0.411333,0.433333,0.690833,0.751645,0.309167,0.3025,0.388333,0.235106,0.240695,0.244816,-0.004121,0.005589,0.195118,0.004545
tabular_sarsa,2,reversal,900,3900,0.05,0.95,0.511333,0.533333,0.853333,0.752804,0.146667,0.401667,0.451667,0.273114,0.291915,0.284727,0.007188,0.0188,-0.104149,0.215655
tabular_sarsa,2,reversal,1000,4000,0.05,0.95,0.436333,0.458333,0.7475,0.749694,0.2525,0.2025,0.545,0.260743,0.257704,0.259756,-0.002052,-0.003039,0.0802,0.001899
tabular_sarsa,2,reversal,1100,4100,0.05,0.95,0.478,0.5,0.850833,0.750554,0.149167,0.25,0.600833,0.272428,0.272768,0.276589,-0.003821,0.00034,-0.094503,0.100834
tabular_sarsa,2,reversal,1200,4200,0.05,0.95,0.494667,0.516667,0.741667,0.750219,0.258333,0.094167,0.6475,0.297239,0.278277,0.307935,-0.029658,-0.018962,-0.09525,0.197898
tabular_sarsa,2,reversal,1300,4300,0.05,0.95,0.469667,0.491667,0.744167,0.751005,0.255833,0.101667,0.6425,0.278302,0.26868,0.290279,-0.021599,-0.009622,0.300726,-0.003051
tabular_sarsa,2,reversal,1400,4400,0.05,0.95,0.453,0.475,0.899167,0.751497,0.100833,0.155833,0.743333,0.261616,0.26342,0.272323,-0.008903,0.001804,0.004929,0.096324
tabular_sarsa,2,reversal,1500,4500,0.05,0.95,0.544667,0.566667,0.898333,0.751978,0.101667,0.095833,0.8025,0.311098,0.307325,0.327518,-0.020194,-0.003774,-0.003712,-0.003168
tabular_sarsa,2,extinction,1,4501,0.5,0.5,0.561333,0.583333,0.911667,0.7527,0.088333,0.098333,0.813333,0.289393,0.28775,0.310464,-0.022714,-0.001643,0.008434,-0.018035
tabular_sarsa,2,extinction,100,4600,0.5,0.5,0.378,0.4,0.7475,0.756302,0.2525,0.1975,0.55,0.2346,0.252888,0.271596,-0.018708,0.018289,-0.310601,-0.00282
tabular_sarsa,2,extinction,200,4700,0.5,0.5,0.336333,0.358333,0.796667,0.752677,0.203333,0.155,0.641667,0.232405,0.229363,0.252602,-0.023239,-0.003042,-0.177345,0.099484
tabular_sarsa,2,extinction,300,4800,0.5,0.5,0.553,0.575,0.955,0.753946,0.045,0.2425,0.7125,0.218551,0.226123,0.243943,-0.01782,0.007571,0.087805,-0.110527
tabular_sarsa,2,extinction,400,4900,0.5,0.5,0.519667,0.541667,0.755833,0.754593,0.244167,0.151667,0.604167,0.229955,0.235358,0.260524,-0.025166,0.005403,-0.27822,0.078634
tabular_sarsa,2,extinction,500,5000,0.5,0.5,0.486333,0.508333,0.9025,0.756196,0.0975,0.308333,0.594167,0.211747,0.238685,0.244618,-0.005934,0.026937,0.015088,-0.193665
tabular_sarsa,2,extinction,600,5100,0.5,0.5,0.461333,0.483333,0.853333,0.752666,0.146667,0.165,0.688333,0.202702,0.208321,0.220216,-0.011894,0.00562,-0.111888,0.10993
tabular_sarsa,2,extinction,700,5200,0.5,0.5,0.403,0.425,0.8375,0.752067,0.1625,0.144167,0.693333,0.218424,0.218007,0.234254,-0.016248,-0.000417,-0.114991,0.1072
tabular_sarsa,2,extinction,800,5300,0.5,0.5,0.536333,0.558333,0.7575,0.750822,0.2425,0.26,0.4975,0.222598,0.215083,0.231775,-0.016692,-0.007515,-0.286996,-0.118033
tabular_sarsa,2,extinction,900,5400,0.5,0.5,0.494667,0.516667,0.763333,0.750374,0.236667,0.255,0.508333,0.236561,0.233262,0.241571,-0.00831,-0.003299,-0.295244,-0.109977
tabular_sarsa,2,extinction,1000,5500,0.5,0.5,0.594667,0.616667,0.745,0.751937,0.255,0.255833,0.489167,0.218731,0.220728,0.233066,-0.012338,0.001997,-0.285817,-0.114148
tabular_sarsa,2,extinction,1100,5600,0.5,0.5,0.411333,0.433333,0.730833,0.753735,0.269167,0.193333,0.5375,0.235542,0.237478,0.263638,-0.02616,0.001936,-0.30382,-0.01609
tabular_sarsa,2,extinction,1200,5700,0.5,0.5,0.419667,0.441667,0.755833,0.7519,0.244167,0.266667,0.489167,0.244003,0.24353,0.257918,-0.014388,-0.000473,-0.291602,-0.116894
tabular_sarsa,2,extinction,1300,5800,0.5,0.5,0.461333,0.483333,0.838333,0.752171,0.161667,0.158333,0.68,0.251193,0.237981,0.272618,-0.034637,-0.013212,-0.093443,0.079841
tabular_sarsa,2,extinction,1400,5900,0.5,0.5,0.511333,0.533333,0.855,0.751504,0.145,0.205,0.65,0.254085,0.253015,0.265316,-0.0123,-0.00107,-0.095271,0.013934
tabular_sarsa,2,extinction,1500,6000,0.5,0.5,0.494667,0.516667,0.745,0.751222,0.255,0.195833,0.549167,0.247481,0.245529,0.257425,-0.011896,-0.001952,-0.300751,0.022188
tabular_sarsa,3,acquisition,1,1,0.95,0.05,0.111333,0.133333,0.724167,0.749992,0.275833,0.200833,0.523333,-2.5e-05,-9e-05,-5.3e-05,-3.6e-05,-6.5e-05,-0.052722,0.026045
tabular_sarsa,3,acquisition,100,100,0.95,0.05,0.503,0.525,0.5925,0.748406,0.4075,0.25,0.3425,0.03946,0.034933,0.028828,0.006105,-0.004527,0.413997,0.091076
tabular_sarsa,3,acquisition,200,200,0.95,0.05,0.403,0.425,0.610833,0.748604,0.389167,0.275,0.335833,0.06591,0.058626,0.058937,-0.000311,-0.007283,0.197592,-0.296743
tabular_sarsa,3,acquisition,300,300,0.95,0.05,0.444667,0.466667,0.595833,0.744768,0.404167,0.348333,0.2475,0.118056,0.103092,0.085296,0.017797,-0.014963,0.003586,-0.102875
tabular_sarsa,3,acquisition,400,400,0.95,0.05,0.469667,0.491667,0.748333,0.746119,0.251667,0.398333,0.35,0.144184,0.134385,0.119073,0.015313,-0.009798,0.301681,0.195991
tabular_sarsa,3,acquisition,500,500,0.95,0.05,0.436333,0.458333,0.543333,0.747022,0.456667,0.289167,0.254167,0.124682,0.117545,0.10466,0.012885,-0.007137,0.108879,-0.003049
tabular_sarsa,3,acquisition,600,600,0.95,0.05,0.553,0.575,0.790833,0.74838,0.209167,0.375,0.415833,0.169466,0.159564,0.161004,-0.00144,-0.009902,0.206839,-0.395608
tabular_sarsa,3,acquisition,700,700,0.95,0.05,0.544667,0.566667,0.733333,0.749422,0.266667,0.358333,0.375,0.135463,0.140977,0.128059,0.012918,0.005515,0.301376,0.095238
tabular_sarsa,3,acquisition,800,800,0.95,0.05,0.494667,0.516667,0.7025,0.749337,0.2975,0.348333,0.354167,0.144888,0.141352,0.141097,0.000255,-0.003536,0.203181,-0.113979
tabular_sarsa,3,acquisition,900,900,0.95,0.05,0.453,0.475,0.798333,0.748959,0.201667,0.3,0.498333,0.152846,0.144295,0.149082,-0.004787,-0.008551,0.199639,-0.207875
tabular_sarsa,3,acquisition,1000,1000,0.95,0.05,0.494667,0.516667,0.738333,0.748148,0.261667,0.200833,0.5375,0.167759,0.158004,0.157875,0.00013,-0.009754,0.097505,-0.00241
tabular_sarsa,3,acquisition,1100,1100,0.95,0.05,0.419667,0.441667,0.845833,0.750243,0.154167,0.380833,0.465,0.155318,0.164181,0.152421,0.01176,0.008863,-0.088825,0.201218
tabular_sarsa,3,acquisition,1200,1200,0.95,0.05,0.486333,0.508333,0.698333,0.749127,0.301667,0.3475,0.350833,0.173789,0.1775,0.165296,0.012204,0.003711,0.001639,0.295896
tabular_sarsa,3,acquisition,1300,1300,0.95,0.05,0.453,0.475,0.751667,0.750489,0.248333,0.2975,0.454167,0.195726,0.211789,0.191544,0.020245,0.016063,0.103365,0.19578
tabular_sarsa,3,acquisition,1400,1400,0.95,0.05,0.494667,0.516667,0.704167,0.752257,0.295833,0.248333,0.455833,0.181654,0.19147,0.195912,-0.004442,0.009816,0.00331,0.305533
tabular_sarsa,3,acquisition,1500,1500,0.95,0.05,0.503,0.525,0.6475,0.749726,0.3525,0.259167,0.388333,0.213406,0.215385,0.210467,0.004918,0.001979,0.302817,0.30727
tabular_sarsa,3,acquisition,1600,1600,0.95,0.05,0.444667,0.466667,0.860833,0.749544,0.139167,0.345,0.515833,0.207974,0.200979,0.207893,-0.006914,-0.006995,0.296099,0.101766
tabular_sarsa,3,acquisition,1700,1700,0.95,0.05,0.444667,0.466667,0.568333,0.748994,0.431667,0.261667,0.306667,0.224605,0.214611,0.221259,-0.006648,-0.009994,0.509821,-0.299777
tabular_sarsa,3,acquisition,1800,1800,0.95,0.05,0.519667,0.541667,0.693333,0.751267,0.306667,0.245833,0.4475,0.240458,0.248626,0.246191,0.002435,0.008167,0.197472,-0.093243
tabular_sarsa,3,acquisition,1900,1900,0.95,0.05,0.444667,0.466667,0.801667,0.749524,0.198333,0.358333,0.443333,0.205842,0.198713,0.205579,-0.006866,-0.007129,0.010447,-0.100655
tabular_sarsa,3,acquisition,2000,2000,0.95,0.05,0.428,0.45,0.855833,0.750152,0.144167,0.2,0.655833,0.215936,0.204549,0.222532,-0.017983,-0.011387,0.091481,0.004695
tabular_sarsa,3,acquisition,2100,2100,0.95,0.05,0.461333,0.483333,0.9,0.750076,0.1,0.195,0.705,0.224167,0.21735,0.228336,-0.010986,-0.006818,-0.011001,0.181241
tabular_sarsa,3,acquisition,2200,2200,0.95,0.05,0.511333,0.533333,0.845833,0.75121,0.154167,0.251667,0.594167,0.237476,0.241981,0.244832,-0.00285,0.004506,0.103045,0.112723
tabular_sarsa,3,acquisition,2300,2300,0.95,0.05,0.511333,0.533333,0.705833,0.74999,0.294167,0.301667,0.404167,0.247316,0.249342,0.246848,0.002495,0.002026,-0.000495,0.000523
tabular_sarsa,3,acquisition,2400,2400,0.95,0.05,0.603,0.625,0.6475,0.749567,0.3525,0.27,0.3775,0.308616,0.300502,0.309271,-0.008769,-0.008115,0.096815,0.094966
tabular_sarsa,3,acquisition,2500,2500,0.95,0.05,0.536333,0.558333,0.759167,0.751366,0.240833,0.25,0.509167,0.283078,0.280505,0.294971,-0.014466,-0.002573,-0.089907,-0.10717
tabular_sarsa,3,acquisition,2600,2600,0.95,0.05,0.419667,0.441667,0.684167,0.749586,0.315833,0.1925,0.491667,0.259308,0.248212,0.260901,-0.012689,-0.011096,-0.39429,0.200759
tabular_sarsa,3,acquisition,2700,2700,0.95,0.05,0.586333,0.608333,0.66,0.747127,0.34,0.139167,0.520833,0.330604,0.313124,0.316726,-0.003602,-0.01748,0.393056,-0.094444
tabular_sarsa,3,acquisition,2800,2800,0.95,0.05,0.378,0.4,0.44,0.745812,0.56,0.156667,0.283333,0.262718,0.238417,0.242578,-0.004161,-0.024301,-0.089789,-0.1041
tabular_sarsa,3,acquisition,2900,2900,0.95,0.05,0.486333,0.508333,0.749167,0.75184,0.250833,0.149167,0.6,0.277811,0.283058,0.289735,-0.006677,0.005247,-0.100007,-0.095996
tabular_sarsa,3,acquisition,3000,3000,0.95,0.05,0.528,0.55,0.740833,0.748208,0.259167,0.193333,0.5475,0.310501,0.298335,0.302644,-0.004309,-0.012166,0.11356,-0.210585
tabular_sarsa,3,reversal,1,3001,0.05,0.95,0.486333,0.508333,0.749167,0.748986,0.250833,0.249167,0.5,0.281768,0.271763,0.278938,-0.007174,-0.010004,0.098349,-0.098349
tabular_sarsa,3,reversal,100,3100,0.05,0.95,0.453,0.475,0.851667,0.754755,0.148333,0.35,0.501667,0.27592,0.302206,0.298504,0.003703,0.026286,-0.097901,0.086368
tabular_sarsa,3,reversal,200,3200,0.05,0.95,0.503,0.525,0.899167,0.756926,0.100833,0.256667,0.6425,0.227569,0.269158,0.262694,0.006464,0.041588,-0.191759,-0.110439
tabular_sarsa,3,reversal,300,3300,0.05,0.95,0.486333,0.508333,0.8525,0.755711,0.1475,0.199167,0.653333,0.211482,0.246923,0.240068,0.006855,0.035441,-0.095492,-0.202331
tabular_sarsa,3,reversal,400,3400,0.05,0.95,0.494667,0.516667,0.756667,0.757647,0.243333,0.2025,0.554167,0.207274,0.249301,0.249793,-0.000492,0.042027,0.105447,-0.203854
tabular_sarsa,3,reversal,500,3500,0.05,0.95,0.469667,0.491667,0.796667,0.755838,0.203333,0.1475,0.649167,0.203041,0.226804,0.237675,-0.01087,0.023764,0.003223,-0.09661
tabular_sarsa,3,reversal,600,3600,0.05,0.95,0.544667,0.566667,0.8075,0.756426,0.1925,0.205833,0.601667,0.240341,0.268817,0.278338,-0.009521,0.028476,0.0024,-0.007596
tabular_sarsa,3,reversal,700,3700,0.05,0.95,0.428,0.45,0.804167,0.752563,0.195833,0.198333,0.605833,0.232014,0.236008,0.250747,-0.014739,0.003995,0.002305,0.006956
tabular_sarsa,3,reversal,800,3800,0.05,0.95,0.494667,0.516667,0.748333,0.750719,0.251667,0.206667,0.541667,0.259409,0.258015,0.26592,-0.007905,-0.001394,0.101231,-0.207173
tabular_sarsa,3,reversal,900,3900,0.05,0.95,0.528,0.55,0.800833,0.752104,0.199167,0.251667,0.549167,0.269995,0.278555,0.281929,-0.003373,0.00856,-0.00384,-0.103824
tabular_sarsa,3,reversal,1000,4000,0.05,0.95,0.453,0.475,0.7975,0.75121,0.2025,0.146667,0.650833,0.261888,0.26247,0.270212,-0.007742,0.000582,-0.000568,-0.083872
tabular_sarsa,3,reversal,1100,4100,0.05,0.95,0.478,0.5,0.795833,0.750164,0.204167,0.1475,0.648333,0.278613,0.274466,0.281492,-0.007025,-0.004147,-0.007723,-0.096971
tabular_sarsa,3,reversal,1200,4200,0.05,0.95,0.411333,0.433333,0.735833,0.750946,0.264167,0.1975,0.538333,0.255948,0.257954,0.261357,-0.003403,0.002006,0.098809,-0.001689
tabular_sarsa,3,reversal,1300,4300,0.05,0.95,0.436333,0.458333,0.845,0.751434,0.155,0.350833,0.494167,0.269233,0.282613,0.27251,0.010103,0.01338,0.094938,0.098553
tabular_sarsa,3,reversal,1400,4400,0.05,0.95,0.561333,0.583333,0.8425,0.749095,0.1575,0.1875,0.655,0.329075,0.307545,0.331038,-0.023493,-0.02153,-0.094159,0.207803
tabular_sarsa,3,reversal,1500,4500,0.05,0.95,0.436333,0.458333,0.750833,0.749122,0.249167,0.144167,0.606667,0.280035,0.271573,0.27622,-0.004648,-0.008462,-0.094921,-0.09763
tabular_sarsa,3,extinction,1,4501,0.5,0.5,0.503,0.525,0.75,0.749131,0.25,0.156667,0.593333,0.299675,0.29287,0.295206,-0.002336,-0.006805,-0.105011,-0.106477
tabular_sarsa,3,extinction,100,4600,0.5,0.5,0.536333,0.558333,0.608333,0.749811,0.391667,0.093333,0.515,0.290073,0.267942,0.300716,-0.032773,-0.02213,-0.39196,0.005876
tabular_sarsa,3,extinction,200,4700,0.5,0.5,0.461333,0.483333,0.799167,0.74903,0.200833,0.103333,0.695833,0.283307,0.254025,0.294273,-0.040248,-0.029282,0.010279,-0.005979
tabular_sarsa,3,extinction,300,4800,0.5,0.5,0.436333,0.458333,0.734167,0.750176,0.265833,0.098333,0.635833,0.278395,0.269662,0.286076,-0.016415,-0.008734,-0.113239,-0.017603
tabular_sarsa,3,extinction,400,4900,0.5,0.5,0.444667,0.466667,0.898333,0.753434,0.101667,0.343333,0.555,0.262219,0.279903,0.28497,-0.005067,0.017684,0.199346,-0.503935
tabular_sarsa,3,extinction,500,5000,0.5,0.5,0.469667,0.491667,0.741667,0.751544,0.258333,0.1025,0.639167,0.274516,0.26911,0.293841,-0.024731,-0.005406,-0.081412,-0.201639
tabular_sarsa,3,extinction,600,5100,0.5,0.5,0.494667,0.516667,0.705,0.750106,0.295,0.099167,0.605833,0.292338,0.275022,0.30562,-0.030598,-0.017316,-0.212743,-0.19702
tabular_sarsa,3,extinction,700,5200,0.5,0.5,0.486333,0.508333,0.810833,0.752016,0.189167,0.205833,0.605,0.284541,0.290881,0.299443,-0.008563,0.006339,-0.003289,-0.182877
tabular_sarsa,3,extinction,800,5300,0.5,0.5,0.478,0.5,0.780833,0.751049,0.219167,0.219167,0.561667,0.272403,0.276602,0.279523,-0.002921,0.004199,0.013008,-0.28736
tabular_sarsa,3,extinction,900,5400,0.5,0.5,0.444667,0.466667,0.654167,0.749522,0.345833,0.050833,0.603333,0.270179,0.262516,0.271443,-0.008927,-0.007663,-0.310548,0.098546
tabular_sarsa,3,extinction,1000,5500,0.5,0.5,0.561333,0.583333,0.7375,0.749132,0.2625,0.1,0.6375,0.288133,0.271305,0.291743,-0.020438,-0.016828,-0.103594,-0.008668
tabular_sarsa,3,extinction,1100,5600,0.5,0.5,0.486333,0.508333,0.748333,0.751777,0.251667,0.095833,0.6525,0.280795,0.27444,0.299171,-0.024731,-0.006355,-0.111679,-0.002306
tabular_sarsa,3,extinction,1200,5700,0.5,0.5,0.469667,0.491667,0.801667,0.751834,0.198333,0.100833,0.700833,0.291425,0.274985,0.315492,-0.040507,-0.01644,0.007415,-0.006376
tabular_sarsa,3,extinction,1300,5800,0.5,0.5,0.469667,0.491667,0.744167,0.751064,0.255833,0.115833,0.628333,0.284088,0.285062,0.292859,-0.007797,0.000974,-0.138924,-0.00279
tabular_sarsa,3,extinction,1400,5900,0.5,0.5,0.519667,0.541667,0.801667,0.751894,0.198333,0.184167,0.6175,0.28184,0.285704,0.296512,-0.010808,0.003864,0.024831,-0.189398
tabular_sarsa,3,extinction,1500,6000,0.5,0.5,0.461333,0.483333,0.855,0.755749,0.145,0.150833,0.704167,0.263275,0.291851,0.294957,-0.003106,0.028576,-0.09673,-0.088531
tabular_sarsa,4,acquisition,1,1,0.95,0.05,0.086333,0.108333,0.785833,0.750012,0.214167,0.2875,0.498333,-0.00011,-2.4e-05,-6e-05,3.5e-05,8.6e-05,0.052411,-0.027471
tabular_sarsa,4,acquisition,100,100,0.95,0.05,0.353,0.375,0.811667,0.750316,0.188333,0.14,0.671667,0.033948,0.025794,0.040473,-0.014679,-0.008155,0.196444,0.101525
tabular_sarsa,4,acquisition,200,200,0.95,0.05,0.478,0.5,0.893333,0.749427,0.106667,0.344167,0.549167,0.072388,0.0641,0.071327,-0.007227,-0.008288,0.2048,-0.29753
tabular_sarsa,4,acquisition,300,300,0.95,0.05,0.494667,0.516667,0.894167,0.74815,0.105833,0.235,0.659167,0.113492,0.103141,0.102535,0.000606,-0.01035,0.190977,-0.30449
tabular_sarsa,4,acquisition,400,400,0.95,0.05,0.403,0.425,0.696667,0.750099,0.303333,0.254167,0.4425,0.117217,0.125469,0.113543,0.011927,0.008252,-0.008643,-0.097116
tabular_sarsa,4,acquisition,500,500,0.95,0.05,0.444667,0.466667,0.696667,0.751156,0.303333,0.356667,0.34,0.142969,0.15758,0.144334,0.013246,0.014611,-0.202129,-0.106944
tabular_sarsa,4,acquisition,600,600,0.95,0.05,0.511333,0.533333,0.704167,0.748822,0.295833,0.1975,0.506667,0.163119,0.15149,0.159658,-0.008167,-0.011629,0.001335,0.002537
tabular_sarsa,4,acquisition,700,700,0.95,0.05,0.428,0.45,0.756667,0.749924,0.243333,0.264167,0.4925,0.144602,0.142965,0.144885,-0.00192,-0.001637,0.094566,-0.289797
tabular_sarsa,4,acquisition,800,800,0.95,0.05,0.436333,0.458333,0.650833,0.750082,0.349167,0.093333,0.5575,0.153938,0.160346,0.15188,0.008466,0.006407,0.099408,0.19823
tabular_sarsa,4,acquisition,900,900,0.95,0.05,0.478,0.5,0.9025,0.750907,0.0975,0.251667,0.650833,0.171589,0.167969,0.1802,-0.012231,-0.00362,0.001342,-0.107506
tabular_sarsa,4,acquisition,1000,1000,0.95,0.05,0.478,0.5,0.801667,0.750425,0.198333,0.250833,0.550833,0.174709,0.173065,0.178662,-0.005598,-0.001644,-0.002039,0.097533
tabular_sarsa,4,acquisition,1100,1100,0.95,0.05,0.519667,0.541667,0.753333,0.750489,0.246667,0.149167,0.604167,0.197805,0.187436,0.205722,-0.018286,-0.010368,0.093956,-0.097856
tabular_sarsa,4,acquisition,1200,1200,0.95,0.05,0.428,0.45,0.76,0.751542,0.24,0.2575,0.5025,0.179968,0.183975,0.190351,-0.006376,0.004008,0.101519,-0.108791
tabular_sarsa,4,acquisition,1300,1300,0.95,0.05,0.469667,0.491667,0.7,0.749785,0.3,0.299167,0.400833,0.192706,0.194274,0.191104,0.00317,0.001569,0.008667,0.600334
